city,state,state_original,year,month,PM2.5 (ug/m3)_mean,PM2.5 (ug/m3)_flag,PM2.5 (ug/m3)_coverage_pct,PM10 (ug/m3)_mean,PM10 (ug/m3)_flag,PM10 (ug/m3)_coverage_pct,NO (ug/m3)_mean,NO (ug/m3)_flag,NO (ug/m3)_coverage_pct,NO2 (ug/m3)_mean,NO2 (ug/m3)_flag,NO2 (ug/m3)_coverage_pct,NOx (ppb)_mean,NOx (ppb)_flag,NOx (ppb)_coverage_pct,SO2 (ug/m3)_mean,SO2 (ug/m3)_flag,SO2 (ug/m3)_coverage_pct,CO (mg/m3)_mean,CO (mg/m3)_flag,CO (mg/m3)_coverage_pct,NH3 (ug/m3)_mean,NH3 (ug/m3)_flag,NH3 (ug/m3)_coverage_pct,Ozone (ug/m3)_mean,Ozone (ug/m3)_flag,Ozone (ug/m3)_coverage_pct,Benzene (ug/m3)_mean,Benzene (ug/m3)_flag,Benzene (ug/m3)_coverage_pct,Toluene (ug/m3)_mean,Toluene (ug/m3)_flag,Toluene (ug/m3)_coverage_pct,Eth-Benzene (ug/m3)_mean,Eth-Benzene (ug/m3)_flag,Eth-Benzene (ug/m3)_coverage_pct,MP-Xylene (ug/m3)_mean,MP-Xylene (ug/m3)_flag,MP-Xylene (ug/m3)_coverage_pct,Xylene (ug/m3)_mean,Xylene (ug/m3)_flag,Xylene (ug/m3)_coverage_pct,WS (m/s)_mean,WS (m/s)_flag,WS (m/s)_coverage_pct,WD (degree)_mean,WD (degree)_flag,WD (degree)_coverage_pct,AT (degree C)_mean,AT (degree C)_flag,AT (degree C)_coverage_pct,SR (W/mt2)_mean,SR (W/mt2)_flag,SR (W/mt2)_coverage_pct,RF (mm)_mean,RF (mm)_flag,RF (mm)_coverage_pct,O Xylene (ug/m3)_mean,O Xylene (ug/m3)_flag,O Xylene (ug/m3)_coverage_pct,RH (%)_mean,RH (%)_flag,RH (%)_coverage_pct,BP (mmHg)_mean,BP (mmHg)_flag,BP (mmHg)_coverage_pct,CH4 (ug/m3)_mean,CH4 (ug/m3)_flag,CH4 (ug/m3)_coverage_pct,NMHC (ug/m3)_mean,NMHC (ug/m3)_flag,NMHC (ug/m3)_coverage_pct,THC (ug/m3)_mean,THC (ug/m3)_flag,THC (ug/m3)_coverage_pct,CO2 (mg/m3)_mean,CO2 (mg/m3)_flag,CO2 (mg/m3)_coverage_pct,HCHO (ug/m3)_mean,HCHO (ug/m3)_flag,HCHO (ug/m3)_coverage_pct,Hg (ug/m3)_mean,Hg (ug/m3)_flag,Hg (ug/m3)_coverage_pct,SPM (ug/m3)_mean,SPM (ug/m3)_flag,SPM (ug/m3)_coverage_pct,data_quality_tier,actual_data_years,data_first_year,data_last_year,n_stations
Sirsa,Haryana,Haryana,2021,12,80.6809559939302,good,88.6,177.21935240963853,good,89.2,10.318,good,89.4,29.844165413533837,good,89.4,31.119443609022557,good,89.4,16.091826923076923,good,83.9,1.018418674698795,good,89.2,48.54387969924812,good,89.4,10.215545454545454,good,88.7,8.450248756218905,good,81.0,40.99925373134328,good,81.0,3.136849087893864,good,81.0,6.470563847429519,good,81.0,4.570265780730898,good,80.9,0.5922706766917294,good,89.4,169.6258045112782,good,89.4,14.794344941956881,good,81.0,176.87081460674156,sparse,47.8,0.0,good,89.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Sirsa,Haryana,Haryana,2022,1,49.39774725274725,good,97.8,123.01619834710745,good,97.6,5.7938398914518325,good,99.1,30.369267299864315,good,99.1,27.785888738127547,good,99.1,16.497454545454545,good,96.1,0.8793351424694709,good,99.1,41.78773405698779,good,99.1,12.82254957507082,good,94.9,6.782727272727272,good,91.7,28.935087976539588,good,91.7,2.0787683284457477,good,91.7,4.266979472140762,good,91.7,3.0677565982404693,good,91.7,0.7017096336499322,good,99.1,166.07529172320216,good,99.1,11.727776141384389,good,91.3,93.56965944272446,good,86.8,0.0,good,99.7,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Sirsa,Haryana,Haryana,2022,2,25.50160902255639,good,99.0,103.24027067669172,good,99.0,6.765480480480481,good,99.1,30.55513513513514,good,99.1,26.312927927927927,good,99.1,16.762395209580838,good,99.4,0.6526008968609865,good,99.6,47.66456325301205,good,98.8,61.1462874251497,good,99.4,4.964700460829493,good,96.9,29.562165898617515,good,96.9,1.2818125960061444,good,96.9,2.7760368663594472,good,96.9,2.6256374807987712,good,96.9,0.9798807749627422,good,99.9,144.98268256333827,good,99.9,15.961155624036982,good,96.6,161.63991735537192,good,90.0,7.440476190476191e-05,good,100.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Sirsa,Haryana,Haryana,2022,3,43.54685871056242,good,98.0,102.76750342935529,good,98.0,2.0408163265306123,good,98.8,36.450326530612244,good,98.8,21.009959183673473,good,98.8,16.296189821182942,good,97.7,0.7050473612990528,good,99.3,65.94842176870748,good,98.8,73.88433017591339,good,99.3,6.511511976047905,good,89.8,50.07853293413174,good,89.8,1.8121289355322339,good,89.7,3.2831634182908545,good,89.7,3.6482784431137727,good,89.8,0.9052086137281291,good,99.9,174.30899057873486,good,99.9,24.943640416047547,good,90.5,189.781598173516,good,88.3,0.0,good,100.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Sirsa,Haryana,Haryana,2022,4,53.64493411420206,good,94.9,190.2234632034632,good,96.2,6.144287769784173,good,96.5,31.79541007194244,good,96.5,25.016071942446047,good,96.5,16.382739322533137,good,94.3,0.5226762589928058,good,96.5,49.21899280575539,good,96.5,74.68042979942693,good,96.9,5.177976973684211,good,84.4,54.68541118421052,good,84.4,1.7720559210526317,good,84.4,3.384629324546952,good,84.3,3.535838815789474,good,84.4,1.0307988587731811,good,97.4,189.7852639087018,good,97.4,32.99631067961165,good,85.8,260.7433018867925,good,73.6,0.0,good,97.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Sirsa,Haryana,Haryana,2022,5,67.43253313696613,good,91.3,224.64047197640116,good,91.1,6.544646153846155,good,87.4,28.627465437788018,good,87.5,24.16630769230769,good,87.4,18.676179604261797,good,88.3,0.5435431918008785,good,91.8,43.05986046511629,good,86.7,74.520531107739,good,88.6,4.236363636363636,good,78.4,50.652401372212694,good,78.4,2.3862435677530014,good,78.4,3.4174226804123706,good,78.2,3.544905660377358,good,78.4,1.1194444444444445,good,91.9,162.19621345029242,good,91.9,34.20187165775401,good,75.4,268.88914429530206,good,80.1,0.0,good,92.6,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Sirsa,Haryana,Haryana,2022,6,61.00852857142857,good,97.2,179.61633720930234,good,95.6,6.372994269340975,good,96.9,29.876337625178824,good,97.1,24.470815450643777,good,97.1,20.713276353276353,good,97.5,0.39191218130311617,good,98.1,44.58276108726752,good,97.1,68.09343262411348,good,97.9,3.1890938511326863,good,85.8,42.17118122977347,good,85.8,1.480210355987055,good,85.8,2.8839222042139383,good,85.7,3.0882847896440127,good,85.8,1.3449014084507043,good,98.6,179.59004225352115,good,98.6,34.2456062992126,good,88.2,283.06643533123025,good,88.1,0.0,good,98.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Sirsa,Haryana,Haryana,2022,7,21.756952526799388,good,87.8,45.25671709531014,good,88.8,7.118993993993994,good,89.5,29.588828828828834,good,89.5,25.549864864864862,good,89.5,20.515117739403454,good,85.6,0.3211278195488722,good,89.4,42.72052552552553,good,89.5,75.41987915407854,good,89.0,1.770016863406408,good,79.7,48.97949409780775,good,79.7,1.4339460370994943,good,79.7,2.5024283305227657,good,79.7,3.438785834738617,good,79.7,0.9507185628742516,good,89.8,111.97796407185629,good,89.8,30.394652317880794,good,81.2,210.71423137876386,good,84.8,0.0,good,90.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Sirsa,Haryana,Haryana,2022,8,24.799780821917807,good,98.1,55.19019310344827,good,97.4,4.600542420027817,good,96.6,25.941479944674967,good,97.2,19.73886269070735,good,96.9,20.819756097560973,good,93.7,0.28165753424657536,good,98.1,33.59329166666667,good,96.8,62.09908093278463,good,98.0,1.4458291457286434,good,80.2,59.390117252931326,good,80.2,1.2511892797319935,good,80.2,2.7478691275167786,good,80.1,3.920569514237856,good,80.2,1.0832244897959185,good,98.8,146.41351020408163,good,98.8,29.960257289879934,good,78.4,202.3806810631229,good,80.9,0.0,good,99.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Sirsa,Haryana,Haryana,2022,9,25.385423476968796,good,93.5,78.1804172876304,good,93.2,1.3373363095238096,good,93.3,12.453520710059173,good,93.9,7.506246290801187,good,93.6,20.356743471582185,good,90.4,0.3643517138599106,good,93.2,42.68691394658754,good,93.6,62.90573551263001,good,93.5,1.8171169686985174,good,84.3,48.84461285008237,good,84.3,1.1973102310231023,good,84.2,2.663861386138614,good,84.2,3.5578418451400324,good,84.3,0.9409023668639053,good,93.9,123.91957100591716,good,93.9,29.672919580419574,good,79.4,170.3964275037369,good,92.9,0.0,good,95.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Sirsa,Haryana,Haryana,2022,10,43.95140969162995,good,91.5,130.56393805309736,good,91.1,3.5987373004354137,good,92.6,21.545869565217394,good,92.7,14.130289855072464,good,92.7,20.32682563338301,good,90.2,0.5808708272859215,good,92.6,41.64672463768115,good,92.7,75.63720238095239,good,90.3,4.019136577708007,good,85.6,34.78971742543172,good,85.6,1.5782417582417583,good,85.6,3.5524018838304556,good,85.6,3.2944583987441125,good,85.6,0.6560434782608695,good,92.7,150.31404347826088,good,92.7,25.406190476190478,good,70.6,154.07888012618298,good,85.2,0.0,good,86.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Sirsa,Haryana,Haryana,2022,11,108.65318373071528,good,99.0,201.60039829302988,good,97.6,7.122538354253835,good,99.6,29.66866108786611,good,99.6,25.466178521617852,good,99.6,21.415710267229255,good,98.8,1.0712885154061624,good,99.2,42.08039051603905,good,99.6,68.51998597475456,good,99.0,7.738501483679525,good,93.6,27.45678041543027,good,93.6,2.749183976261128,good,93.6,5.195756676557864,good,93.6,4.109881305637983,good,93.6,0.6342956764295676,good,99.6,195.64133891213385,good,99.6,20.700990566037735,good,88.3,127.11532081377152,good,88.8,0.0,good,96.8,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Sirsa,Haryana,Haryana,2022,12,74.45699582753825,good,96.6,131.993421418637,good,96.6,5.970813793103448,good,97.4,30.709062068965515,good,97.4,24.1916275862069,good,97.4,20.788561151079136,good,93.4,0.9940387275242046,good,97.2,43.18895172413793,good,97.4,66.1608618127786,good,90.5,9.166851063829787,good,94.8,22.297083926031295,good,94.5,3.2118865248226953,good,94.8,5.372,good,94.8,4.134156028368794,good,94.8,0.7068827586206897,good,97.4,184.57507586206896,good,97.4,14.124901408450704,good,95.4,106.35266666666666,good,90.7,0.0,good,98.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Sirsa,Haryana,Haryana,2023,1,64.77205555555557,good,96.8,116.10955555555556,good,96.8,1.3172714681440443,good,97.0,31.75405255878285,good,97.2,17.415159059474412,good,97.2,21.033490701001433,good,94.0,0.9198472222222221,good,96.8,41.968921161825726,good,97.2,62.6494459833795,good,97.0,9.336841317365268,good,89.8,15.113727544910182,good,89.8,2.4441467065868263,good,89.8,3.5899401197604788,good,89.8,3.1355,good,86.0,0.7449792531120332,good,97.2,171.91455048409406,good,97.2,10.624720965309201,good,89.1,105.01615835777126,good,91.7,0.0,good,98.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Sirsa,Haryana,Haryana,2023,2,53.441734539969836,good,98.7,123.66701966717095,good,98.4,1.4118496240601504,good,99.0,30.439007518796995,good,99.0,16.76897744360902,good,99.0,21.456881720430108,good,96.9,0.7303458646616541,good,99.0,38.58786466165414,good,99.0,63.24333834586467,good,99.0,7.2330483870967734,good,92.3,15.575370967741934,good,92.3,2.042504038772213,good,92.1,3.684887096774194,good,92.3,3.4263327948303717,good,92.1,0.8142857142857143,good,99.0,177.50342857142854,good,99.0,18.404361873990307,good,92.1,150.80924959216966,good,91.2,0.0,good,99.7,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Sirsa,Haryana,Haryana,2023,3,31.6668843537415,good,98.8,82.07644897959185,good,98.8,1.4625135135135134,good,99.5,16.7450269541779,good,99.7,12.599311740890688,good,99.6,21.23011142061281,good,96.5,0.6391093117408907,good,99.6,67.91674763832658,good,99.6,54.333,good,99.5,4.673216783216783,good,76.9,22.16253496503497,good,76.9,0.9286690017513135,good,76.7,1.6148161120840632,good,76.7,2.157548161120841,good,76.7,0.8953638814016173,good,99.7,136.5953908355795,good,99.7,21.994213286713283,good,76.9,144.12789928057555,good,93.4,0.0,good,96.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
