city,state,state_original,year,month,PM2.5 (ug/m3)_mean,PM2.5 (ug/m3)_flag,PM2.5 (ug/m3)_coverage_pct,PM10 (ug/m3)_mean,PM10 (ug/m3)_flag,PM10 (ug/m3)_coverage_pct,NO (ug/m3)_mean,NO (ug/m3)_flag,NO (ug/m3)_coverage_pct,NO2 (ug/m3)_mean,NO2 (ug/m3)_flag,NO2 (ug/m3)_coverage_pct,NOx (ppb)_mean,NOx (ppb)_flag,NOx (ppb)_coverage_pct,SO2 (ug/m3)_mean,SO2 (ug/m3)_flag,SO2 (ug/m3)_coverage_pct,CO (mg/m3)_mean,CO (mg/m3)_flag,CO (mg/m3)_coverage_pct,NH3 (ug/m3)_mean,NH3 (ug/m3)_flag,NH3 (ug/m3)_coverage_pct,Ozone (ug/m3)_mean,Ozone (ug/m3)_flag,Ozone (ug/m3)_coverage_pct,Benzene (ug/m3)_mean,Benzene (ug/m3)_flag,Benzene (ug/m3)_coverage_pct,WS (m/s)_mean,WS (m/s)_flag,WS (m/s)_coverage_pct,WD (degree)_mean,WD (degree)_flag,WD (degree)_coverage_pct,AT (degree C)_mean,AT (degree C)_flag,AT (degree C)_coverage_pct,Toluene (ug/m3)_mean,Toluene (ug/m3)_flag,Toluene (ug/m3)_coverage_pct,Eth-Benzene (ug/m3)_mean,Eth-Benzene (ug/m3)_flag,Eth-Benzene (ug/m3)_coverage_pct,MP-Xylene (ug/m3)_mean,MP-Xylene (ug/m3)_flag,MP-Xylene (ug/m3)_coverage_pct,O Xylene (ug/m3)_mean,O Xylene (ug/m3)_flag,O Xylene (ug/m3)_coverage_pct,Xylene (ug/m3)_mean,Xylene (ug/m3)_flag,Xylene (ug/m3)_coverage_pct,RH (%)_mean,RH (%)_flag,RH (%)_coverage_pct,SR (W/mt2)_mean,SR (W/mt2)_flag,SR (W/mt2)_coverage_pct,RF (mm)_mean,RF (mm)_flag,RF (mm)_coverage_pct,BP (mmHg)_mean,BP (mmHg)_flag,BP (mmHg)_coverage_pct,CH4 (ug/m3)_mean,CH4 (ug/m3)_flag,CH4 (ug/m3)_coverage_pct,NMHC (ug/m3)_mean,NMHC (ug/m3)_flag,NMHC (ug/m3)_coverage_pct,THC (ug/m3)_mean,THC (ug/m3)_flag,THC (ug/m3)_coverage_pct,CO2 (mg/m3)_mean,CO2 (mg/m3)_flag,CO2 (mg/m3)_coverage_pct,HCHO (ug/m3)_mean,HCHO (ug/m3)_flag,HCHO (ug/m3)_coverage_pct,Hg (ug/m3)_mean,Hg (ug/m3)_flag,Hg (ug/m3)_coverage_pct,SPM (ug/m3)_mean,SPM (ug/m3)_flag,SPM (ug/m3)_coverage_pct,data_quality_tier,actual_data_years,data_first_year,data_last_year,n_stations
Brajrajnagar,Odisha,Odisha,2022,6,24.94647754137116,good,58.8,59.80116591928251,good,61.9,25.605296610169493,good,65.6,36.23423913043478,good,63.9,59.98302966101694,good,65.6,12.784491525423729,good,65.6,0.7843855932203391,good,65.6,13.544464285714286,good,62.2,16.99290948275862,good,64.4,0.0,good,65.6,4.340127118644068,good,65.6,105.41957627118644,good,65.6,30.342702127659575,good,65.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2022,7,13.023359580052492,good,51.2,31.029736211031175,good,56.0,43.862423529411764,good,57.1,13.428912280701754,sparse,38.3,43.31236533957845,good,57.4,11.237611241217799,good,57.4,0.973255269320843,good,57.4,12.54198979591837,good,52.7,2.327352245862884,good,56.9,3.6065573770491803,good,57.4,4.315714285714286,good,57.4,105.64297423887588,good,57.4,27.302857142857142,good,57.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2022,8,38.61570397111913,sparse,37.2,34.106226804123715,good,65.2,51.86327380952381,good,67.7,18.04920704845815,sparse,30.5,36.518499999999996,good,72.6,10.676041666666668,good,71.0,0.9605740740740741,good,72.6,7.975022321428571,good,60.2,4.025368421052631,sparse,38.3,9.712981481481481,good,72.6,4.449507575757576,good,71.0,104.75125000000001,good,71.0,26.809375,good,71.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2022,9,,insufficient,3.1,29.391480362537763,sparse,46.0,50.183774104683195,good,50.4,16.90198952879581,sparse,26.5,37.67832904884318,good,54.0,10.611113989637305,good,53.6,0.9781748071979435,good,54.0,11.331141975308642,sparse,45.0,0.2689673913043478,sparse,25.6,9.854370179948587,good,54.0,4.360647668393783,good,53.6,104.81222797927462,good,53.6,26.88018134715026,good,53.6,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2022,10,,insufficient,0.0,,insufficient,5.1,,insufficient,19.6,,insufficient,8.5,,insufficient,23.0,,insufficient,20.4,,insufficient,23.0,,insufficient,8.7,,insufficient,20.3,,insufficient,23.0,,insufficient,20.4,,insufficient,20.4,,insufficient,20.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2022,11,,insufficient,2.9,84.10349112426034,sparse,46.9,133.25395730706077,good,84.6,18.37864161849711,sparse,48.1,127.43194127243066,good,85.1,55.26751923076923,good,72.2,2.039445350734095,good,85.1,,insufficient,16.1,11.995793780687396,good,84.9,9.956508972267537,good,85.1,4.200228384991844,good,85.1,105.54179445350734,good,85.1,20.065285481239805,good,85.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2022,12,37.90406203840473,good,91.0,88.14657311669129,good,91.0,133.3749703264095,good,90.6,,insufficient,17.3,80.63919590643275,good,91.9,31.199150805270865,good,91.8,1.2547222222222223,good,91.9,6.329259259259259,sparse,25.4,20.69066361556064,good,58.7,9.963464912280703,good,91.9,4.20068814055637,good,91.8,105.76937042459735,good,91.8,18.800805270863837,good,91.8,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2023,1,48.04893009985735,good,94.2,111.74450784593436,good,94.2,82.08533145275035,good,95.3,24.778785578747627,good,70.8,91.27641350210972,good,95.6,23.346420454545452,good,94.6,1.3743319268635723,good,95.6,,insufficient,22.7,27.709347826086958,sparse,49.5,9.980070323488045,good,95.6,4.295859154929577,good,95.4,106.548661971831,good,95.4,19.26901408450704,good,95.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2023,2,46.002821368948254,good,89.1,106.98667779632721,good,89.1,55.235185783521814,good,92.1,33.580152963671125,good,77.8,80.49573268921095,good,92.4,23.288208191126284,good,87.2,1.4577455716586152,good,92.4,,insufficient,9.8,36.9775572519084,good,58.5,9.98927536231884,good,92.4,4.327665056360708,good,92.4,107.03716586151369,good,92.4,22.10925925925926,good,92.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Brajrajnagar,Odisha,Odisha,2023,3,44.215384615384615,good,87.4,102.82712307692309,good,87.4,36.88568778979907,good,87.0,31.317715654952075,good,84.1,63.602778603268945,good,90.5,4.61373692077728,good,89.9,1.8665676077265974,good,90.5,,insufficient,2.0,40.44501992031873,sparse,33.7,9.897221396731055,good,90.5,4.318475336322869,good,89.9,106.58853512705532,good,89.9,25.19334828101644,good,89.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
