city,state,state_original,year,month,PM2.5 (ug/m3)_mean,PM2.5 (ug/m3)_flag,PM2.5 (ug/m3)_coverage_pct,PM10 (ug/m3)_mean,PM10 (ug/m3)_flag,PM10 (ug/m3)_coverage_pct,NO (ug/m3)_mean,NO (ug/m3)_flag,NO (ug/m3)_coverage_pct,NO2 (ug/m3)_mean,NO2 (ug/m3)_flag,NO2 (ug/m3)_coverage_pct,NOx (ppb)_mean,NOx (ppb)_flag,NOx (ppb)_coverage_pct,SO2 (ug/m3)_mean,SO2 (ug/m3)_flag,SO2 (ug/m3)_coverage_pct,CO (mg/m3)_mean,CO (mg/m3)_flag,CO (mg/m3)_coverage_pct,NH3 (ug/m3)_mean,NH3 (ug/m3)_flag,NH3 (ug/m3)_coverage_pct,Ozone (ug/m3)_mean,Ozone (ug/m3)_flag,Ozone (ug/m3)_coverage_pct,Benzene (ug/m3)_mean,Benzene (ug/m3)_flag,Benzene (ug/m3)_coverage_pct,Toluene (ug/m3)_mean,Toluene (ug/m3)_flag,Toluene (ug/m3)_coverage_pct,Eth-Benzene (ug/m3)_mean,Eth-Benzene (ug/m3)_flag,Eth-Benzene (ug/m3)_coverage_pct,MP-Xylene (ug/m3)_mean,MP-Xylene (ug/m3)_flag,MP-Xylene (ug/m3)_coverage_pct,O Xylene (ug/m3)_mean,O Xylene (ug/m3)_flag,O Xylene (ug/m3)_coverage_pct,WS (m/s)_mean,WS (m/s)_flag,WS (m/s)_coverage_pct,WD (degree)_mean,WD (degree)_flag,WD (degree)_coverage_pct,RH (%)_mean,RH (%)_flag,RH (%)_coverage_pct,AT (degree C)_mean,AT (degree C)_flag,AT (degree C)_coverage_pct,SR (W/mt2)_mean,SR (W/mt2)_flag,SR (W/mt2)_coverage_pct,BP (mmHg)_mean,BP (mmHg)_flag,BP (mmHg)_coverage_pct,Xylene (ug/m3)_mean,Xylene (ug/m3)_flag,Xylene (ug/m3)_coverage_pct,RF (mm)_mean,RF (mm)_flag,RF (mm)_coverage_pct,CH4 (ug/m3)_mean,CH4 (ug/m3)_flag,CH4 (ug/m3)_coverage_pct,NMHC (ug/m3)_mean,NMHC (ug/m3)_flag,NMHC (ug/m3)_coverage_pct,THC (ug/m3)_mean,THC (ug/m3)_flag,THC (ug/m3)_coverage_pct,CO2 (mg/m3)_mean,CO2 (mg/m3)_flag,CO2 (mg/m3)_coverage_pct,HCHO (ug/m3)_mean,HCHO (ug/m3)_flag,HCHO (ug/m3)_coverage_pct,Hg (ug/m3)_mean,Hg (ug/m3)_flag,Hg (ug/m3)_coverage_pct,SPM (ug/m3)_mean,SPM (ug/m3)_flag,SPM (ug/m3)_coverage_pct,data_quality_tier,actual_data_years,data_first_year,data_last_year,n_stations
Nagpur,Maharashtra,Maharashtra,2022,1,32.281939736346516,good,71.4,76.22115183246073,good,77.0,7.1291362126245845,good,80.9,27.28046666666667,good,80.6,30.75840460526316,good,81.7,8.06332778702163,good,80.8,2.0136278195488724,good,71.5,5.266345514950166,good,80.9,50.667187500000004,good,81.7,0.011430921052631582,good,81.7,0.016151315789473684,good,81.7,,insufficient,3.1,,insufficient,3.1,,insufficient,0.0,0.46980263157894736,good,81.7,163.66649671052633,good,81.7,66.65797697368421,good,81.7,23.725082236842105,good,81.7,215.9317194570136,sparse,29.7,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2022,2,26.81958158995816,good,71.1,69.06708737864076,good,76.6,7.177604501607718,good,92.6,27.282347266881033,good,92.6,30.796430868167203,good,92.6,13.38037606837607,good,87.1,1.9202886247877762,good,87.6,5.30467845659164,good,92.6,50.648569131832794,good,92.6,0.011913183279742766,good,92.6,0.014935691318327976,good,92.6,,insufficient,3.9,,insufficient,3.9,,insufficient,0.0,0.4954340836012861,good,92.6,179.1824919614148,good,92.6,69.74297427652732,good,92.6,25.43977491961415,good,92.6,311.073992248062,sparse,38.4,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2022,3,22.570251716247142,good,58.7,71.21352353780314,good,94.2,4.990917159763314,good,90.9,17.842363367799116,good,91.0,22.05664697193501,good,91.0,7.202631578947369,good,94.5,1.3770279146141213,good,81.9,1.8204024767801859,good,86.8,50.664177040110644,good,97.2,0.012614107883817428,good,97.2,0.015103734439834024,good,97.2,,insufficient,3.9,,insufficient,3.9,,insufficient,0.0,0.44644536652835404,good,97.2,177.50513139695713,good,97.2,77.88374827109267,good,97.2,30.37889349930844,good,97.2,375.4255763239875,sparse,43.1,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2022,4,58.49391111111111,good,93.8,114.28762177650431,good,96.9,8.11291338582677,good,70.6,24.503192389006344,good,65.7,29.138641732283464,good,70.6,11.574,good,93.1,0.8097532656023222,good,95.7,18.952951807228914,good,69.2,50.295968882602544,good,98.2,3.2193855606758834,good,90.4,11.989615975422428,good,90.4,7.171474530831099,good,51.8,3.4196246648793567,good,51.8,2.9889473684210524,sparse,39.6,0.4303776223776224,good,99.3,183.33212587412586,good,99.3,41.83998601398602,good,99.3,31.120447552447555,good,99.3,396.30623456790124,sparse,45.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2022,5,55.591166429587474,good,94.5,138.8054907539118,good,94.5,6.412496453900708,good,94.8,33.59836641221374,good,88.0,28.642308781869684,good,94.9,9.534475920679887,good,94.9,0.706515580736544,good,94.9,18.32814655172414,good,93.5,69.02725212464588,good,94.9,1.9962094395280237,good,91.1,10.147433628318586,good,91.1,1.4492330383480825,good,91.1,1.1243362831858406,good,91.1,0.9343215339233039,good,91.1,0.6860198300283287,good,94.9,193.93919263456092,good,94.9,36.47398016997167,good,94.9,35.81344192634561,good,94.9,383.86189415041775,sparse,48.3,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2022,6,30.038931623931628,good,97.5,86.02857549857549,good,97.5,4.926889204545454,good,97.8,19.405547445255472,good,95.1,16.536661931818184,good,97.8,7.037974322396576,good,97.4,0.5231347517730496,good,97.9,12.753991416309015,good,97.1,51.08348936170213,good,97.9,1.9441048034934496,good,95.4,8.38033478893741,good,95.4,1.9106841339155747,good,95.4,1.2807714701601165,good,95.4,0.7539592430858807,good,95.4,0.7356170212765958,good,97.9,216.87848226950356,good,97.9,66.0050780141844,good,97.9,33.49339007092198,good,97.9,315.0893314763231,sparse,49.9,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2022,7,17.281752873563217,good,93.5,39.627500000000005,good,93.5,4.92210027100271,good,99.2,11.429768707482994,good,98.8,9.793766937669377,good,99.2,2.2972160664819943,good,97.0,0.43855013550135497,good,99.2,11.200788043478262,good,98.9,14.05562330623306,good,99.2,1.4899860724233982,good,96.5,5.945445682451253,good,96.5,0.9432621082621083,good,94.4,0.8416239316239317,good,94.4,0.46396011396011405,good,94.4,0.6911666666666668,good,88.7,213.06040909090908,good,88.7,92.10270571827057,good,96.4,28.6541980474198,good,96.4,186.81102777777778,sparse,48.4,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2022,8,20.893566433566434,good,96.1,48.97728671328671,good,96.1,4.643751824817518,good,92.1,14.152827988338192,good,92.2,11.000145772594752,good,92.2,4.658212290502793,good,96.2,0.7954470426409903,good,97.7,12.371153284671532,good,92.1,24.601448275862072,good,97.4,1.8445029239766082,good,69.0,6.555126705653022,good,69.0,0.8497270955165693,good,69.0,1.0967641325536064,good,69.0,0.6646588693957115,good,69.0,0.6600284495021337,good,94.5,209.94509246088194,good,94.5,90.86263085399447,good,97.6,28.081597796143253,good,97.6,170.38531001589826,good,84.5,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2022,9,27.28063492063492,good,96.2,51.215108538350215,good,96.0,6.477154929577465,good,98.6,17.250197183098592,good,98.6,14.139098591549299,good,98.6,4.6606851311953355,good,95.3,1.0093079096045197,good,98.3,10.281968838526911,good,98.1,30.015394366197185,good,98.6,1.8030097087378638,good,57.2,9.561844660194176,good,57.2,1.4356777493606139,good,54.3,4.978638613861385,good,56.1,2.105817694369973,good,51.8,0.5977746478873239,good,98.6,209.82708450704226,good,98.6,92.20440845070422,good,98.6,27.07952112676056,good,98.6,152.92477419354836,good,64.6,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2022,10,48.25980926430518,good,98.7,79.82724795640327,good,98.7,7.950269905533063,good,99.6,22.4016307277628,good,99.7,18.137520215633423,good,99.7,9.835396174863387,good,98.4,1.034242837653479,good,98.5,16.096072874493924,good,99.6,38.16655405405405,good,99.5,3.605371900826446,good,97.6,11.06280991735537,good,97.6,1.8013963328631877,good,95.3,6.749055555555556,good,96.8,3.2656857142857145,good,94.1,0.5441935483870968,good,100.0,197.62583333333333,good,100.0,84.51330645161292,good,100.0,25.67241935483871,good,100.0,149.056814516129,good,66.7,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2022,11,88.98068613138686,good,95.1,145.70885462555069,good,94.6,26.28138847858198,good,94.0,49.632117465224106,good,89.9,48.9007976366322,good,94.0,19.543333333333333,good,92.9,1.3930893118594436,good,94.9,20.12654814814815,good,93.8,40.708144927536225,good,95.8,8.616588921282798,good,95.3,24.294774381368267,good,95.4,5.565328467153285,good,95.1,15.184029197080289,good,95.1,7.563299270072994,good,95.1,0.5838751814223512,good,95.7,205.59992753623186,good,95.8,76.19992753623188,good,95.8,22.019521739130433,good,95.8,226.25583783783782,good,51.4,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2022,12,101.34434724091521,good,99.9,159.78907133243607,good,99.9,36.933033381712626,good,92.6,50.80960812772133,good,92.6,56.91486211901306,good,92.6,21.05853424657534,good,98.1,2.1421428571428573,good,97.8,23.01647743813683,good,92.3,35.1894474393531,good,99.7,10.75584827586207,good,97.4,33.340995850622406,good,97.2,17.537326869806094,good,97.0,25.368533886583673,good,97.2,12.06203038674033,good,97.3,0.6100403768506056,good,99.9,193.18467025572005,good,99.9,74.0843472409152,good,99.9,22.1400134589502,good,99.9,126.39757075471698,good,57.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2023,1,95.66893150684932,good,98.1,150.13827160493827,good,98.0,21.744275956284152,good,98.4,45.66072503419972,good,98.3,41.39338335607094,good,98.5,19.531180555555558,good,96.8,1.6018818681318683,good,97.8,23.535879120879123,good,97.8,42.70005449591281,good,98.7,8.642317241379311,good,97.4,20.21366896551724,good,97.4,4.694410540915396,good,96.9,13.14622746185853,good,96.9,6.731386962552011,good,96.9,0.6686684782608695,good,98.9,194.6758695652174,good,98.9,72.99035326086955,good,98.9,21.399809782608695,good,98.9,220.95736196319018,good,65.7,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2023,2,59.71030769230769,good,96.7,125.88387692307693,good,96.7,21.117265861027192,good,98.5,49.776817496229256,good,98.7,42.68125188536953,good,98.7,24.918395061728397,good,96.4,1.4047496206373293,good,98.1,27.60391830559758,good,98.4,45.47935143288085,good,98.7,6.984549839228295,good,92.6,21.26146302250804,good,92.6,4.4092109500805154,good,92.4,13.283285024154589,good,92.4,6.671774193548387,good,92.3,0.6496385542168674,good,98.8,208.11046686746988,good,98.8,48.7680873493976,good,98.8,23.69495481927711,good,98.8,220.01620102214653,good,87.4,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
Nagpur,Maharashtra,Maharashtra,2023,3,61.848280605226954,good,97.7,108.44852209944753,good,97.3,16.279905405405408,good,99.5,48.1149054054054,good,99.5,38.01425675675676,good,99.5,18.31929539295393,good,99.2,1.0605937921727397,good,99.6,23.02059620596206,good,99.2,50.21976933514247,good,99.1,5.843486750348676,good,96.4,18.017754532775456,good,96.4,4.4525210084033615,good,96.0,11.185602240896358,good,96.0,5.297899159663865,good,96.0,0.6018783783783783,good,99.5,202.26954054054053,good,99.5,56.226310810810816,good,99.5,26.483594594594596,good,99.5,254.2220145631068,good,55.4,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,8,2016,2023,1
