city,state,state_original,year,month,PM2.5 (ug/m3)_mean,PM2.5 (ug/m3)_flag,PM2.5 (ug/m3)_coverage_pct,PM10 (ug/m3)_mean,PM10 (ug/m3)_flag,PM10 (ug/m3)_coverage_pct,NO (ug/m3)_mean,NO (ug/m3)_flag,NO (ug/m3)_coverage_pct,NO2 (ug/m3)_mean,NO2 (ug/m3)_flag,NO2 (ug/m3)_coverage_pct,NOx (ppb)_mean,NOx (ppb)_flag,NOx (ppb)_coverage_pct,SO2 (ug/m3)_mean,SO2 (ug/m3)_flag,SO2 (ug/m3)_coverage_pct,CO (mg/m3)_mean,CO (mg/m3)_flag,CO (mg/m3)_coverage_pct,NH3 (ug/m3)_mean,NH3 (ug/m3)_flag,NH3 (ug/m3)_coverage_pct,Ozone (ug/m3)_mean,Ozone (ug/m3)_flag,Ozone (ug/m3)_coverage_pct,Benzene (ug/m3)_mean,Benzene (ug/m3)_flag,Benzene (ug/m3)_coverage_pct,Toluene (ug/m3)_mean,Toluene (ug/m3)_flag,Toluene (ug/m3)_coverage_pct,Eth-Benzene (ug/m3)_mean,Eth-Benzene (ug/m3)_flag,Eth-Benzene (ug/m3)_coverage_pct,MP-Xylene (ug/m3)_mean,MP-Xylene (ug/m3)_flag,MP-Xylene (ug/m3)_coverage_pct,O Xylene (ug/m3)_mean,O Xylene (ug/m3)_flag,O Xylene (ug/m3)_coverage_pct,WS (m/s)_mean,WS (m/s)_flag,WS (m/s)_coverage_pct,WD (degree)_mean,WD (degree)_flag,WD (degree)_coverage_pct,RH (%)_mean,RH (%)_flag,RH (%)_coverage_pct,AT (degree C)_mean,AT (degree C)_flag,AT (degree C)_coverage_pct,SR (W/mt2)_mean,SR (W/mt2)_flag,SR (W/mt2)_coverage_pct,RF (mm)_mean,RF (mm)_flag,RF (mm)_coverage_pct,BP (mmHg)_mean,BP (mmHg)_flag,BP (mmHg)_coverage_pct,Xylene (ug/m3)_mean,Xylene (ug/m3)_flag,Xylene (ug/m3)_coverage_pct,CH4 (ug/m3)_mean,CH4 (ug/m3)_flag,CH4 (ug/m3)_coverage_pct,NMHC (ug/m3)_mean,NMHC (ug/m3)_flag,NMHC (ug/m3)_coverage_pct,THC (ug/m3)_mean,THC (ug/m3)_flag,THC (ug/m3)_coverage_pct,CO2 (mg/m3)_mean,CO2 (mg/m3)_flag,CO2 (mg/m3)_coverage_pct,HCHO (ug/m3)_mean,HCHO (ug/m3)_flag,HCHO (ug/m3)_coverage_pct,Hg (ug/m3)_mean,Hg (ug/m3)_flag,Hg (ug/m3)_coverage_pct,SPM (ug/m3)_mean,SPM (ug/m3)_flag,SPM (ug/m3)_coverage_pct,data_quality_tier,actual_data_years,data_first_year,data_last_year,n_stations
Vijayawada,Andhra Pradesh,Andhra Pradesh,2018,3,,insufficient,0.0,70.81009655172414,sparse,48.7,9.24254397834912,sparse,49.7,32.95573770491803,sparse,49.2,42.24148703956344,sparse,49.3,11.41718538565629,sparse,49.7,1.130365358592693,sparse,49.7,18.55740189445196,sparse,49.7,20.72952868852459,sparse,32.8,2.346278755074425,sparse,49.7,0.5532476319350474,sparse,49.7,,insufficient,3.6,2.197633053221289,sparse,48.0,1.8234013605442176,sparse,49.4,0.6525981055480379,sparse,49.7,169.6084709066306,sparse,49.7,62.41135317997294,sparse,49.7,31.54874154262517,sparse,49.7,122.79885196374622,sparse,44.5,0.0,sparse,49.7,754.940608930988,sparse,49.7,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,2
Vijayawada,Andhra Pradesh,Andhra Pradesh,2018,4,,insufficient,0.0,55.365536105032824,sparse,31.7,9.200825335892514,sparse,36.2,18.680000000000003,sparse,34.2,26.81239845261122,sparse,35.9,15.048502879078693,sparse,36.2,1.0835852713178296,sparse,35.8,11.215220729366601,sparse,36.2,31.473720930232556,sparse,32.8,4.188034682080924,sparse,36.0,0.7171483622350675,sparse,36.0,,insufficient,13.8,4.155317919075145,sparse,36.0,3.5027327935222674,sparse,34.3,0.5916698656429942,sparse,36.2,152.74082217973233,sparse,36.3,55.779408396946565,sparse,36.4,34.24307692307692,sparse,35.2,174.18325,sparse,33.3,0.0,sparse,36.6,753.1969033530571,sparse,35.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,2
Vijayawada,Andhra Pradesh,Andhra Pradesh,2018,5,,insufficient,0.0,54.85015053763441,sparse,31.2,17.895384615384614,sparse,38.4,13.507630662020905,sparse,38.6,30.768606701940033,sparse,38.1,12.128588235294117,sparse,40.0,0.8347394957983193,sparse,40.0,11.269602076124567,sparse,38.8,28.67186311787072,sparse,35.3,0.8891428571428571,sparse,40.0,1.2735294117647058,sparse,40.0,,insufficient,4.8,1.649344537815126,sparse,40.0,1.6168907563025212,sparse,40.0,0.5430318257956449,sparse,40.1,181.73443886097152,sparse,40.1,58.27986599664992,sparse,40.1,33.620495726495726,sparse,39.3,158.53005474452556,sparse,36.8,0.0,sparse,40.3,751.1009230769231,sparse,39.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,2
Vijayawada,Andhra Pradesh,Andhra Pradesh,2018,6,,insufficient,18.4,56.46982110912343,sparse,38.8,7.623850364963504,sparse,38.1,11.388861646234677,sparse,39.7,17.651085814360773,sparse,39.7,11.355611888111888,sparse,39.7,0.5924956063268892,sparse,39.5,7.295886524822695,sparse,39.2,20.492880562060886,sparse,29.7,2.78353765323993,sparse,39.7,3.704868651488617,sparse,39.7,,insufficient,10.4,2.628528896672505,sparse,39.7,1.945837837837838,sparse,38.5,0.8159615384615385,sparse,39.7,193.3176048951049,sparse,39.7,59.12951304347826,sparse,39.9,32.263031358885016,sparse,39.9,150.1669921875,sparse,35.6,0.002170138888888889,sparse,40.0,747.5632869565218,sparse,39.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,2
Vijayawada,Andhra Pradesh,Andhra Pradesh,2018,7,18.894477401129944,sparse,47.6,52.02453389830508,sparse,47.6,7.3387588152327226,sparse,47.6,7.135148095909732,sparse,47.6,14.422623413258108,sparse,47.6,13.363441466854725,sparse,47.6,0.7169491525423728,sparse,47.6,8.229929478138223,sparse,47.6,22.79524017467249,sparse,46.2,1.9140338504936534,sparse,47.6,3.326840620592383,sparse,47.6,,insufficient,14.9,2.251045197740113,sparse,47.6,1.1447345767575325,sparse,46.8,0.8579266572637517,sparse,47.6,184.06692524682651,sparse,47.6,63.67885754583921,sparse,47.6,29.759125528913966,sparse,47.6,116.25196369636964,sparse,40.7,0.4378732394366197,sparse,47.7,747.2732863187588,sparse,47.6,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,2
Vijayawada,Andhra Pradesh,Andhra Pradesh,2018,8,18.556292682926827,sparse,41.3,50.116857610474625,sparse,41.1,9.798292682926828,sparse,38.6,8.151980519480519,sparse,41.4,16.633003246753248,sparse,41.4,9.39487012987013,sparse,41.4,0.8308130081300812,sparse,41.3,7.978425324675324,sparse,41.4,,insufficient,22.6,1.3687662337662336,sparse,41.4,3.828198051948052,sparse,41.4,,insufficient,7.9,1.5708524590163933,sparse,41.0,1.3529173693086005,sparse,39.9,0.8977560240963858,sparse,44.6,180.10206325301203,sparse,44.6,62.2109186746988,sparse,44.6,28.96672077922078,sparse,41.4,128.32871086556167,sparse,36.5,0.11385885885885888,sparse,44.8,748.2481168831168,sparse,41.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,2
Vijayawada,Andhra Pradesh,Andhra Pradesh,2018,9,28.430441595441593,sparse,48.8,62.46402797202797,sparse,49.7,9.732267037552155,sparse,49.9,8.675382475660639,sparse,49.9,18.55826147426982,sparse,49.9,11.008887343532683,sparse,49.9,0.85442280945758,sparse,49.9,8.434853963838664,sparse,49.9,27.43251524390244,sparse,45.6,2.204373259052925,sparse,49.9,4.437576601671309,sparse,49.9,4.529734265734266,sparse,49.7,2.7152949438202247,sparse,49.4,4.632031029619181,sparse,49.2,0.7387343532684283,sparse,49.9,208.6512795549374,sparse,49.9,65.29055632823366,sparse,49.9,29.987148817802503,sparse,49.9,152.14876623376622,sparse,42.8,0.0,sparse,49.9,751.5866481223923,sparse,49.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,2
Vijayawada,Andhra Pradesh,Andhra Pradesh,2018,10,31.624613050075872,sparse,44.3,63.52686885245902,sparse,41.0,11.45527653213752,sparse,45.0,11.194469357249627,sparse,45.0,22.578684603886398,sparse,45.0,10.147268656716419,sparse,45.0,0.9397583081570997,sparse,44.5,9.108938714499251,sparse,45.0,,insufficient,9.5,2.263731343283582,sparse,45.0,3.089507462686567,sparse,45.0,1.9248709677419356,sparse,41.7,2.2882835820895524,sparse,45.0,2.4272985074626865,sparse,45.0,1.45,sparse,45.0,239.92114925373133,sparse,45.0,62.68565671641791,sparse,45.0,29.2835671641791,sparse,45.0,157.14166972477062,sparse,36.6,0.0,sparse,45.0,754.3142835820895,sparse,45.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,2
Vijayawada,Andhra Pradesh,Andhra Pradesh,2018,11,35.070581039755346,sparse,45.4,67.54502803738319,sparse,37.2,11.99886736214605,sparse,46.6,13.518271236959762,sparse,46.6,25.650774962742172,sparse,46.6,11.714491017964074,sparse,46.4,1.1785285285285287,sparse,46.2,9.469090909090909,sparse,46.6,,insufficient,0.0,1.4141132637853948,sparse,46.6,3.220298062593144,sparse,46.6,2.0816244411326377,sparse,46.6,2.6196870342771983,sparse,46.6,2.6782563338301046,sparse,46.6,2.071311475409836,sparse,46.6,255.1111589895988,sparse,46.7,63.325849335302806,sparse,47.0,26.871632047477743,sparse,46.8,114.27573170731705,sparse,39.9,0.0022123893805309734,sparse,47.1,755.9649707602339,sparse,47.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,2
Vijayawada,Andhra Pradesh,Andhra Pradesh,2018,12,33.10207831325301,sparse,44.6,72.56993537964459,sparse,41.6,10.938934911242603,sparse,45.4,13.021312684365784,sparse,45.6,23.896017699115045,sparse,45.6,10.13123695976155,sparse,45.1,0.9750895522388059,sparse,45.0,8.98849557522124,sparse,45.6,,insufficient,0.3,1.402566371681416,sparse,45.6,2.6224631268436576,sparse,45.6,1.722276707530648,sparse,38.4,2.6315339233038344,sparse,45.6,1.733126843657817,sparse,45.6,1.693451327433628,sparse,45.6,243.90985250737464,sparse,45.6,67.101953010279,sparse,45.8,23.572684365781708,sparse,45.6,93.96545138888888,sparse,38.7,0.0018355359765051395,sparse,45.8,757.0330837004406,sparse,45.8,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,2
