city,state,state_original,year,month,PM2.5 (ug/m3)_mean,PM2.5 (ug/m3)_flag,PM2.5 (ug/m3)_coverage_pct,PM10 (ug/m3)_mean,PM10 (ug/m3)_flag,PM10 (ug/m3)_coverage_pct,NO (ug/m3)_mean,NO (ug/m3)_flag,NO (ug/m3)_coverage_pct,NO2 (ug/m3)_mean,NO2 (ug/m3)_flag,NO2 (ug/m3)_coverage_pct,NOx (ppb)_mean,NOx (ppb)_flag,NOx (ppb)_coverage_pct,SO2 (ug/m3)_mean,SO2 (ug/m3)_flag,SO2 (ug/m3)_coverage_pct,CO (mg/m3)_mean,CO (mg/m3)_flag,CO (mg/m3)_coverage_pct,NH3 (ug/m3)_mean,NH3 (ug/m3)_flag,NH3 (ug/m3)_coverage_pct,Ozone (ug/m3)_mean,Ozone (ug/m3)_flag,Ozone (ug/m3)_coverage_pct,Benzene (ug/m3)_mean,Benzene (ug/m3)_flag,Benzene (ug/m3)_coverage_pct,WS (m/s)_mean,WS (m/s)_flag,WS (m/s)_coverage_pct,WD (degree)_mean,WD (degree)_flag,WD (degree)_coverage_pct,RH (%)_mean,RH (%)_flag,RH (%)_coverage_pct,AT (degree C)_mean,AT (degree C)_flag,AT (degree C)_coverage_pct,SR (W/mt2)_mean,SR (W/mt2)_flag,SR (W/mt2)_coverage_pct,RF (mm)_mean,RF (mm)_flag,RF (mm)_coverage_pct,BP (mmHg)_mean,BP (mmHg)_flag,BP (mmHg)_coverage_pct,Toluene (ug/m3)_mean,Toluene (ug/m3)_flag,Toluene (ug/m3)_coverage_pct,Eth-Benzene (ug/m3)_mean,Eth-Benzene (ug/m3)_flag,Eth-Benzene (ug/m3)_coverage_pct,MP-Xylene (ug/m3)_mean,MP-Xylene (ug/m3)_flag,MP-Xylene (ug/m3)_coverage_pct,O Xylene (ug/m3)_mean,O Xylene (ug/m3)_flag,O Xylene (ug/m3)_coverage_pct,Xylene (ug/m3)_mean,Xylene (ug/m3)_flag,Xylene (ug/m3)_coverage_pct,CH4 (ug/m3)_mean,CH4 (ug/m3)_flag,CH4 (ug/m3)_coverage_pct,NMHC (ug/m3)_mean,NMHC (ug/m3)_flag,NMHC (ug/m3)_coverage_pct,THC (ug/m3)_mean,THC (ug/m3)_flag,THC (ug/m3)_coverage_pct,CO2 (mg/m3)_mean,CO2 (mg/m3)_flag,CO2 (mg/m3)_coverage_pct,HCHO (ug/m3)_mean,HCHO (ug/m3)_flag,HCHO (ug/m3)_coverage_pct,Hg (ug/m3)_mean,Hg (ug/m3)_flag,Hg (ug/m3)_coverage_pct,SPM (ug/m3)_mean,SPM (ug/m3)_flag,SPM (ug/m3)_coverage_pct,data_quality_tier,actual_data_years,data_first_year,data_last_year,n_stations
Asansol,West Bengal,West Bengal,2020,11,74.84677233429396,good,96.4,146.5734820143885,good,96.5,8.106706056129985,good,94.0,27.63444608567209,good,94.0,35.73285081240768,good,94.0,5.336728837876614,good,96.8,0.6333285917496444,good,97.6,41.99094534711965,good,94.0,29.15397711015737,good,97.1,4.956126255380201,good,96.8,0.6080382436260623,good,98.1,112.86100566572237,good,98.1,59.29552407932011,good,98.1,,insufficient,0.0,149.468611898017,good,98.1,0.0003541076487252125,good,98.1,,insufficient,1.8,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Asansol,West Bengal,West Bengal,2020,12,122.31740203193034,good,92.6,220.51193181818186,good,94.6,16.0375,good,96.8,36.053416666666664,good,96.8,52.09086111111111,good,96.8,5.755236111111111,good,96.8,0.9044027777777779,good,96.8,43.39197222222222,good,96.8,29.1890985915493,good,95.4,7.451222222222222,good,96.8,0.6840555555555555,good,96.8,140.63797222222223,good,96.8,66.20086111111111,good,96.8,,insufficient,0.0,110.95240277777779,good,96.8,0.0,good,96.8,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Asansol,West Bengal,West Bengal,2021,1,118.06821582733814,good,93.4,212.60450359712232,good,93.4,21.267155172413794,good,93.5,38.45405172413793,good,93.5,59.693649425287354,good,93.5,6.60882269503546,good,94.8,0.8021388101983002,good,94.9,79.80801724137932,good,93.5,29.878595744680855,good,94.8,9.569501424501425,good,94.4,0.5980492957746479,good,95.4,132.69897183098593,good,95.4,63.638478873239436,good,95.4,,insufficient,0.0,106.11435211267606,good,95.4,0.0,good,95.4,,insufficient,16.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Asansol,West Bengal,West Bengal,2021,2,90.74583904109589,good,86.9,189.2264579901153,good,90.3,16.16242268041237,good,86.6,40.635642857142855,good,83.3,56.50034305317324,good,86.8,10.189763513513514,good,88.1,0.8144108280254777,good,93.5,46.58389365351629,good,86.8,33.468025477707,good,93.5,12.376788553259141,good,93.6,0.550133020344288,good,95.1,157.18308777429468,good,94.9,47.85120689655172,good,94.9,,insufficient,0.0,148.79683385579938,good,94.9,0.0,good,95.1,,insufficient,16.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Asansol,West Bengal,West Bengal,2021,3,80.97133704735376,good,96.5,203.0090111420613,good,96.5,17.91472496473907,good,95.3,38.47686882933709,good,95.3,56.391255289139636,good,95.3,7.1425824175824175,good,97.8,0.7664137931034484,good,97.4,57.798998589562764,good,95.3,38.90576177285318,good,97.0,14.691904761904762,good,96.0,0.9277815934065934,good,97.8,203.1882142857143,good,97.8,43.301923076923075,good,97.8,,insufficient,0.0,171.82517857142855,good,97.8,0.006043956043956043,good,97.8,995.7594339622641,sparse,35.6,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Asansol,West Bengal,West Bengal,2021,4,56.0824531024531,good,96.2,133.77691197691198,good,96.2,13.419913294797688,good,96.1,28.555245664739882,good,96.1,41.96973988439307,good,96.1,7.506023738872404,good,93.6,0.6237535816618911,good,96.9,35.7382225433526,good,96.1,49.21344877344877,good,96.2,17.443852813852814,good,96.2,0.8372039942938659,good,97.4,205.4786733238231,good,97.4,43.620057061340944,good,97.4,,insufficient,0.0,187.2965620542083,good,97.4,0.03678571428571428,good,97.2,996.9196325459318,good,52.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Asansol,West Bengal,West Bengal,2021,5,36.20106891701828,good,95.6,66.16043600562588,good,95.6,11.343807531380753,good,96.4,21.171197771587742,good,96.5,32.5076290097629,good,96.4,7.411248206599714,good,93.7,0.5168200836820084,good,96.4,24.25033472803347,good,96.4,37.742310924369754,good,96.0,13.83217270194986,good,96.5,0.6216759002770083,good,97.0,176.84468144044322,good,97.0,75.54274238227147,good,97.0,,insufficient,0.0,159.75073407202217,good,97.0,0.05349030470914128,good,97.0,993.3640466101696,good,63.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Asansol,West Bengal,West Bengal,2021,6,28.671801242236025,good,89.4,57.155534124629085,good,93.6,11.082256097560975,good,91.1,19.689741248097413,good,91.2,30.767743902439022,good,91.1,6.0502802359882,good,94.2,0.5326215022091311,good,94.3,22.451461187214612,good,91.2,36.500220264317186,good,94.6,15.212949852507377,good,94.2,0.9632116788321167,good,95.1,191.43537226277374,good,95.1,86.72712408759124,good,95.1,,insufficient,0.0,116.72775182481753,good,95.1,0.11805839416058395,good,95.1,991.7677661169415,good,92.6,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Asansol,West Bengal,West Bengal,2021,7,25.294079497907948,good,64.2,55.40705020920502,good,64.2,11.4927950310559,good,64.9,17.828840579710146,good,64.9,29.31289855072464,good,64.9,8.366125,good,64.5,0.5425208333333333,good,64.5,22.428923395445132,good,64.9,31.21691666666667,good,64.5,10.147035490605429,good,64.4,1.1366701030927835,good,65.2,195.4324536082474,good,65.2,92.62775257731958,good,65.2,,insufficient,0.0,117.33196280991737,good,65.1,0.10630390143737166,good,65.5,991.694679089027,good,64.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Asansol,West Bengal,West Bengal,2021,8,29.078493543758967,good,93.7,51.30525035765378,good,94.0,12.609005681818184,good,94.6,15.534303977272726,good,94.6,28.13171875,good,94.6,5.295415430267062,good,90.6,0.5583215796897039,good,95.3,22.954517045454544,good,94.6,35.08384724186704,good,95.0,11.932521489971347,good,93.8,0.7499859943977591,good,96.0,198.30945378151262,good,96.0,93.42240896358544,good,96.0,,insufficient,0.0,145.144593837535,good,96.0,0.13547619047619047,good,96.0,986.1834414668548,good,95.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Asansol,West Bengal,West Bengal,2021,9,24.389052132701423,good,87.9,45.07115677321157,good,91.2,12.77189552238806,good,93.1,16.236218236173393,good,92.9,28.956522388059707,good,93.1,5.4018440779610195,good,92.6,0.577741456166419,good,93.5,23.329014925373134,good,93.1,42.90311669128508,good,94.0,5.823435582822086,good,90.6,0.7035443959243086,good,95.4,177.72508005822417,good,95.4,93.53956331877728,good,95.4,,insufficient,0.0,140.57764192139737,good,95.4,0.1686754002911208,good,95.4,971.1579595015577,good,89.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Asansol,West Bengal,West Bengal,2021,10,51.14140381282495,good,77.6,96.96590987868285,good,77.6,13.735868055555557,good,77.4,24.456788194444446,good,77.4,38.18527777777778,good,77.4,7.367253886010364,good,77.8,0.6156131260794473,good,77.8,26.928559027777776,good,77.4,52.19827586206897,good,78.0,7.132093425605537,good,77.7,0.8257032590051457,good,78.4,207.3140823327616,good,78.4,84.86372212692967,good,78.4,,insufficient,0.0,163.19641509433964,good,78.4,0.02476843910806175,good,78.4,992.3944709897612,sparse,39.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Asansol,West Bengal,West Bengal,2021,11,76.85787390029324,good,94.7,149.9357624633431,good,94.7,16.637650513950074,good,94.6,37.486676470588236,good,94.4,54.1147205882353,good,94.4,10.909058823529412,good,94.4,0.9408491947291361,good,94.9,32.0640294117647,good,94.4,71.73049780380674,good,94.9,9.47966374269006,good,95.0,0.7628592162554427,good,95.7,199.62261248185774,good,95.7,77.03126269956459,good,95.7,,insufficient,0.0,135.2276632801161,good,95.7,0.012917271407837444,good,95.7,,insufficient,2.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Asansol,West Bengal,West Bengal,2021,12,85.07406199021207,good,82.4,166.0764006514658,good,82.5,18.87469055374593,good,82.5,38.52179153094462,good,82.5,57.383654159869494,good,82.4,12.0701,good,80.6,0.9836097560975611,good,82.7,32.83682410423452,good,82.5,63.79716799999999,good,84.0,11.56238952536825,good,82.1,0.7768600953895072,good,84.5,209.36969793322731,good,84.5,75.48445151033387,good,84.5,,insufficient,0.0,112.16685214626393,good,84.5,0.0,good,84.7,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Asansol,West Bengal,West Bengal,2022,1,79.32634112792297,good,97.7,138.1209766162311,good,97.7,16.49683748169839,good,91.8,29.722137628111277,good,91.8,46.20534407027819,good,91.8,11.150901525658806,good,96.9,0.9196433470507545,good,98.0,28.654040995607613,good,91.8,60.50368852459016,good,98.4,8.47846685082873,good,97.3,0.8313983628922237,good,98.5,220.26748976807642,good,98.5,79.65308321964528,good,98.5,,insufficient,0.0,129.9969031377899,good,98.5,0.00480218281036835,good,98.5,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Asansol,West Bengal,West Bengal,2022,2,64.76743529411765,good,63.2,131.1521411764706,good,63.2,10.9839336492891,good,62.8,13.87644549763033,good,62.8,24.867606635071088,good,62.8,17.045255813953485,good,64.0,0.8389695550351288,good,63.5,6.7996919431279625,good,62.8,55.65114485981308,good,63.7,9.862997658079625,good,63.5,0.8005581395348838,good,64.0,197.90023255813955,good,64.0,74.37027906976745,good,64.0,,insufficient,0.0,168.25023255813954,good,64.0,0.017325581395348837,good,64.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Asansol,West Bengal,West Bengal,2022,3,68.22141258741259,good,96.1,151.50738826815643,good,96.2,11.261986394557823,good,98.8,26.274326530612246,good,98.8,37.53322448979591,good,98.8,16.774254742547427,good,99.2,0.8826886145404664,good,98.0,7.760911564625851,good,98.8,74.52662087912087,good,97.8,13.912437591776797,good,91.5,0.8381174089068827,good,99.6,227.87589743589746,good,99.6,51.14121457489878,good,99.6,,insufficient,0.0,210.11632928475035,good,99.6,0.00020242914979757084,good,99.6,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Asansol,West Bengal,West Bengal,2022,4,49.00526093088857,good,98.5,118.00826516220029,good,98.5,11.659523141654981,good,99.0,41.87555399719495,good,99.0,53.53378681626928,good,99.0,13.036792717086835,good,99.2,0.7139943342776204,good,98.1,10.057601683029453,good,99.0,64.9555462184874,good,99.2,10.819802538787025,good,98.5,0.7587360335195532,good,99.4,174.19527932960895,good,99.4,61.356312849162016,good,99.4,,insufficient,0.0,170.04209497206705,good,99.4,0.0,good,99.4,,insufficient,7.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Asansol,West Bengal,West Bengal,2022,5,36.541229281767954,good,97.3,80.95131578947368,good,97.0,7.697394270122783,good,98.5,53.969100817438694,good,98.7,61.647220708446866,good,98.7,7.957357664233577,good,92.1,0.6454893617021278,good,94.8,9.03382833787466,good,98.7,56.29292349726776,good,98.4,8.398223140495869,good,97.6,0.807574931880109,good,98.7,168.00840599455037,good,98.7,73.79359673024523,good,98.7,,insufficient,0.0,187.7768801089918,good,98.7,0.016280653950953676,good,98.7,998.2824372759857,sparse,37.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Asansol,West Bengal,West Bengal,2022,6,31.04402315484805,good,96.0,66.02174785100287,good,96.9,5.835252808988765,good,98.9,54.88716292134832,good,98.9,60.69238764044943,good,98.9,8.18134370579915,good,98.2,0.6604028776978418,good,96.5,9.460786516853933,good,98.9,44.067884344146684,good,98.5,8.679036827195468,good,98.1,0.8238623595505616,good,98.9,190.8243820224719,good,98.9,82.09470505617978,good,98.9,,insufficient,0.0,160.46943741209563,good,98.8,0.03009831460674157,good,98.9,987.1650995024876,good,55.8,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Asansol,West Bengal,West Bengal,2022,7,22.691722222222225,good,96.8,62.142661179698216,good,98.0,5.2781646423751685,good,99.6,54.27708894878706,good,99.7,59.49916442048518,good,99.7,5.594972067039106,good,96.2,0.5189177489177489,good,93.1,10.519946091644204,good,99.7,16.8505,good,99.5,7.093416927899687,good,85.8,0.6189218328840971,good,99.7,192.47764150943394,good,99.7,89.38703504043127,good,99.7,,insufficient,0.0,149.95407008086252,good,99.7,0.046805929919137464,good,99.7,998.3119210526316,good,51.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Asansol,West Bengal,West Bengal,2022,8,28.097665745856354,good,97.3,79.51514522821576,good,97.2,6.604589041095891,good,98.1,32.2240329218107,good,98.0,38.81588477366255,good,98.0,6.150874999999999,good,96.8,0.6710724233983286,good,96.5,9.408324175824177,good,97.8,26.479278911564627,good,98.8,7.215458333333333,good,64.5,0.6825646258503402,good,98.8,175.0051292517007,good,98.8,93.64504761904762,good,98.8,,insufficient,0.0,134.30383673469387,good,98.8,0.09693877551020408,good,98.8,1000.1922912966253,good,75.7,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Asansol,West Bengal,West Bengal,2022,9,39.995071022727274,good,97.8,95.80921875,good,97.8,6.412475247524752,good,98.2,19.054115983026875,good,98.2,25.46057991513437,good,98.2,6.189337094499295,good,98.5,0.744915014164306,good,98.1,10.245431400282886,good,98.2,35.469437412095644,good,98.8,10.548469055374595,sparse,42.6,0.6568881118881119,good,99.3,183.3833006993007,good,99.3,94.61820979020979,good,99.3,27.586196581196585,good,97.5,134.59847552447553,good,99.3,0.05793006993006993,good,99.3,1004.1353006993007,good,99.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Asansol,West Bengal,West Bengal,2022,10,48.16933514246948,good,99.1,120.49399188092016,good,99.3,5.1753566621803495,good,99.9,25.18991924629879,good,99.9,30.363620457604306,good,99.9,6.749730094466937,good,99.6,0.639136302294197,good,99.6,12.558815612382233,good,99.9,50.00964912280701,good,99.6,7.141598746081505,sparse,42.9,0.8143615591397849,good,100.0,166.45047043010752,good,100.0,83.74915322580645,good,100.0,26.063400537634408,good,100.0,159.04344086021507,good,100.0,0.03162634408602151,good,100.0,1009.4154166666667,good,100.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Asansol,West Bengal,West Bengal,2022,11,103.3418309859155,good,98.6,254.23767605633802,good,98.6,6.061874125874126,good,99.3,39.644881118881116,good,99.3,45.71128671328671,good,99.3,9.949916083916083,good,99.3,0.8196709585121603,good,97.1,26.89826573426574,good,99.3,53.81557262569832,good,99.4,9.596685472496473,good,98.5,0.736908077994429,good,99.7,184.5149582172702,good,99.7,69.44896935933147,good,99.7,21.999888579387186,good,99.7,134.55401114206128,good,99.7,6.963788300835655e-05,good,99.7,1012.2593175487465,good,99.7,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Asansol,West Bengal,West Bengal,2022,12,140.35910591471801,good,97.7,327.8800687757909,good,97.7,8.82751696065129,good,99.1,44.87995929443691,good,99.1,53.70067842605155,good,99.1,14.097042062415197,good,99.1,0.945281207133059,good,98.0,26.62109905020353,good,99.1,52.795392953929536,good,99.2,12.415745554035567,good,98.3,0.5968834688346883,good,99.2,213.5308536585366,good,99.2,68.31333333333332,good,99.2,19.131571815718157,good,99.2,115.55460704607046,good,99.2,0.00013550135501355014,good,99.2,1012.7038617886178,good,99.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Asansol,West Bengal,West Bengal,2023,1,129.96736338797814,good,98.4,286.6942759562842,good,98.4,9.424959459459458,good,99.5,39.842756756756756,good,99.5,49.26748648648649,good,99.5,13.263288227334234,good,99.3,0.882643051771117,good,98.7,26.050716216216216,good,99.5,48.70201351351351,good,99.5,11.748367626886145,good,98.0,0.4628532974427994,good,99.9,203.1910094212651,good,99.9,70.41363391655452,good,99.9,19.481345895020187,good,99.9,128.28441453566623,good,99.9,0.002759084791386272,good,99.9,1016.169071332436,good,99.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Asansol,West Bengal,West Bengal,2023,2,87.43335866261397,good,97.9,208.5824924012158,good,97.9,9.25845112781955,good,99.0,41.593834586466166,good,99.0,50.84681203007519,good,99.0,18.712586466165412,good,99.0,0.8177878787878788,good,98.2,20.35669172932331,good,99.0,57.46075734157651,good,96.3,11.89517503805175,good,97.8,0.45876691729323305,good,99.0,235.02908270676696,good,99.0,46.95544360902255,good,99.0,23.71966917293233,good,99.0,161.04634586466167,good,99.0,0.0002255639097744361,good,99.0,1013.6047368421054,good,99.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Asansol,West Bengal,West Bengal,2023,3,74.19585808580858,good,81.5,148.34963696369638,good,81.5,7.813029315960912,good,82.5,38.19600326264274,good,82.4,45.98181372549019,good,82.3,14.726829268292683,good,82.7,0.7008319738988581,good,82.4,19.346345840130503,good,82.4,52.04876019575856,good,82.4,11.123764320785597,good,82.1,0.47277235772357723,good,82.7,209.95635772357724,good,82.7,50.191560975609754,good,82.7,27.68156097560975,good,82.7,182.95528455284554,good,82.7,0.0024715447154471546,good,82.7,1012.487430894309,good,82.7,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
