city,state,state_original,year,month,PM2.5 (ug/m3)_mean,PM2.5 (ug/m3)_flag,PM2.5 (ug/m3)_coverage_pct,PM10 (ug/m3)_mean,PM10 (ug/m3)_flag,PM10 (ug/m3)_coverage_pct,NO (ug/m3)_mean,NO (ug/m3)_flag,NO (ug/m3)_coverage_pct,NO2 (ug/m3)_mean,NO2 (ug/m3)_flag,NO2 (ug/m3)_coverage_pct,SO2 (ug/m3)_mean,SO2 (ug/m3)_flag,SO2 (ug/m3)_coverage_pct,CO (mg/m3)_mean,CO (mg/m3)_flag,CO (mg/m3)_coverage_pct,NH3 (ug/m3)_mean,NH3 (ug/m3)_flag,NH3 (ug/m3)_coverage_pct,Ozone (ug/m3)_mean,Ozone (ug/m3)_flag,Ozone (ug/m3)_coverage_pct,Benzene (ug/m3)_mean,Benzene (ug/m3)_flag,Benzene (ug/m3)_coverage_pct,WS (m/s)_mean,WS (m/s)_flag,WS (m/s)_coverage_pct,WD (degree)_mean,WD (degree)_flag,WD (degree)_coverage_pct,RH (%)_mean,RH (%)_flag,RH (%)_coverage_pct,AT (degree C)_mean,AT (degree C)_flag,AT (degree C)_coverage_pct,SR (W/mt2)_mean,SR (W/mt2)_flag,SR (W/mt2)_coverage_pct,BP (mmHg)_mean,BP (mmHg)_flag,BP (mmHg)_coverage_pct,NOx (ppb)_mean,NOx (ppb)_flag,NOx (ppb)_coverage_pct,Toluene (ug/m3)_mean,Toluene (ug/m3)_flag,Toluene (ug/m3)_coverage_pct,Eth-Benzene (ug/m3)_mean,Eth-Benzene (ug/m3)_flag,Eth-Benzene (ug/m3)_coverage_pct,MP-Xylene (ug/m3)_mean,MP-Xylene (ug/m3)_flag,MP-Xylene (ug/m3)_coverage_pct,O Xylene (ug/m3)_mean,O Xylene (ug/m3)_flag,O Xylene (ug/m3)_coverage_pct,Xylene (ug/m3)_mean,Xylene (ug/m3)_flag,Xylene (ug/m3)_coverage_pct,RF (mm)_mean,RF (mm)_flag,RF (mm)_coverage_pct,CH4 (ug/m3)_mean,CH4 (ug/m3)_flag,CH4 (ug/m3)_coverage_pct,NMHC (ug/m3)_mean,NMHC (ug/m3)_flag,NMHC (ug/m3)_coverage_pct,THC (ug/m3)_mean,THC (ug/m3)_flag,THC (ug/m3)_coverage_pct,CO2 (mg/m3)_mean,CO2 (mg/m3)_flag,CO2 (mg/m3)_coverage_pct,HCHO (ug/m3)_mean,HCHO (ug/m3)_flag,HCHO (ug/m3)_coverage_pct,Hg (ug/m3)_mean,Hg (ug/m3)_flag,Hg (ug/m3)_coverage_pct,SPM (ug/m3)_mean,SPM (ug/m3)_flag,SPM (ug/m3)_coverage_pct,data_quality_tier,actual_data_years,data_first_year,data_last_year,n_stations
Jorapokhar,Jharkhand,Jharkhand,2021,3,,insufficient,0.0,113.95805970149253,sparse,27.0,,insufficient,10.5,,insufficient,10.5,31.816562500000003,sparse,25.8,,insufficient,24.6,,insufficient,10.5,,insufficient,23.8,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2021,4,,insufficient,0.0,118.19427244582043,sparse,44.9,,insufficient,0.0,,insufficient,0.0,31.776485623003197,sparse,43.5,,insufficient,18.2,,insufficient,0.0,38.253797468354435,sparse,43.9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2021,5,,insufficient,0.0,112.39996336996336,sparse,36.7,,insufficient,0.0,,insufficient,0.0,26.393464566929136,sparse,34.1,0.4898814229249012,sparse,34.0,,insufficient,0.0,29.957237354085603,sparse,34.5,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2021,6,,insufficient,0.0,90.6588617886179,sparse,34.2,,insufficient,0.0,,insufficient,0.0,20.7548828125,sparse,35.6,0.6893229166666667,sparse,26.7,,insufficient,0.0,20.462910447761193,sparse,37.2,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2021,7,,insufficient,0.0,,insufficient,24.2,,insufficient,0.0,,insufficient,0.0,,insufficient,23.1,,insufficient,21.9,,insufficient,0.0,,insufficient,24.5,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2021,8,,insufficient,0.0,,insufficient,4.4,,insufficient,0.0,,insufficient,0.0,,insufficient,3.5,,insufficient,4.3,,insufficient,0.0,,insufficient,3.9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2021,9,,insufficient,0.0,,insufficient,7.9,,insufficient,0.0,,insufficient,0.0,,insufficient,8.1,,insufficient,1.5,,insufficient,0.0,,insufficient,7.8,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2021,10,,insufficient,0.0,,insufficient,4.4,,insufficient,0.0,,insufficient,0.0,,insufficient,5.5,,insufficient,0.0,,insufficient,0.0,,insufficient,5.5,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2021,11,,insufficient,0.0,68.86586956521741,sparse,38.3,,insufficient,0.0,,insufficient,0.0,13.0,sparse,37.1,,insufficient,0.0,,insufficient,0.0,21.66836501901141,sparse,36.5,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2021,12,,insufficient,0.0,,insufficient,24.5,,insufficient,0.0,,insufficient,0.0,13.0,sparse,31.6,1.4436283185840708,sparse,30.4,,insufficient,0.0,,insufficient,23.5,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2022,1,,insufficient,0.0,78.11373493975904,sparse,44.6,,insufficient,0.0,,insufficient,0.0,13.0,sparse,40.7,1.1381305637982195,sparse,45.3,,insufficient,0.0,24.95983333333333,sparse,40.3,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2022,2,,insufficient,0.0,,insufficient,5.2,,insufficient,0.0,,insufficient,0.0,,insufficient,4.5,,insufficient,5.4,,insufficient,0.0,,insufficient,2.4,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2022,3,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2022,4,,insufficient,0.0,,insufficient,2.8,,insufficient,0.0,,insufficient,0.0,,insufficient,0.7,,insufficient,3.2,,insufficient,0.0,,insufficient,0.8,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2022,5,,insufficient,0.0,,insufficient,7.0,,insufficient,0.0,,insufficient,0.0,,insufficient,3.6,,insufficient,6.9,,insufficient,0.0,,insufficient,5.5,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2022,6,,insufficient,0.0,,insufficient,1.1,,insufficient,0.0,,insufficient,0.0,,insufficient,1.1,,insufficient,0.0,,insufficient,0.0,,insufficient,1.1,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2022,7,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2022,8,,insufficient,0.0,,insufficient,0.3,,insufficient,0.0,,insufficient,0.0,,insufficient,1.3,,insufficient,0.0,,insufficient,0.0,,insufficient,1.3,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2022,9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.4,,insufficient,0.4,,insufficient,0.4,,insufficient,2.6,,insufficient,0.4,,insufficient,0.0,,insufficient,3.2,,insufficient,2.6,,insufficient,0.0,,insufficient,0.8,,insufficient,0.4,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2022,10,,insufficient,0.0,123.355875,sparse,43.0,,insufficient,17.7,,insufficient,17.7,,insufficient,19.2,1.2527462686567163,sparse,45.0,,insufficient,17.7,,insufficient,18.3,,insufficient,1.3,-2.576791277258567,sparse,43.1,,insufficient,0.0,26.40753472222222,sparse,38.7,26.19986111111111,sparse,38.7,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2022,11,,insufficient,0.0,,insufficient,18.8,,insufficient,12.6,,insufficient,12.6,,insufficient,11.9,,insufficient,17.6,,insufficient,12.6,,insufficient,12.5,,insufficient,0.0,,insufficient,19.4,,insufficient,0.0,,insufficient,19.4,,insufficient,19.4,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2022,12,,insufficient,0.0,,insufficient,12.6,,insufficient,12.6,,insufficient,12.6,,insufficient,12.1,,insufficient,16.3,,insufficient,12.6,,insufficient,12.0,,insufficient,0.9,,insufficient,17.6,,insufficient,0.0,,insufficient,16.8,,insufficient,16.8,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2023,1,,insufficient,0.0,213.8075574112735,good,64.4,4.275190156599553,good,60.1,3.9601351351351357,sparse,49.7,18.276136865342163,good,60.9,1.306290322580645,good,66.7,11.916666666666666,good,60.1,28.637410526315794,good,63.8,0.6432335329341318,sparse,44.9,-2.315936883629191,good,68.1,,insufficient,0.0,32.68124223602484,good,64.9,19.508426501035196,good,64.9,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2023,2,,insufficient,0.0,198.9727575757576,good,98.2,6.253021472392637,good,97.0,13.48253125,good,95.2,25.975419968304276,good,93.9,1.5964090909090907,good,98.2,3.4312730061349703,good,97.0,20.893851132686084,good,92.0,0.2828462709284627,good,97.8,-2.8144242424242423,good,98.2,,insufficient,0.0,41.0860303030303,good,98.2,21.765090909090908,good,98.2,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
Jorapokhar,Jharkhand,Jharkhand,2023,3,,insufficient,0.0,155.67910130718954,good,82.3,6.0862585034013605,good,79.0,13.248078231292517,good,79.0,30.06277486910995,good,77.0,1.8465960912052117,good,82.5,2.3862244897959184,good,79.0,45.43192371475954,good,81.0,0.317869918699187,good,82.7,-2.9329870129870126,good,82.8,,insufficient,0.0,46.97668292682927,good,82.7,25.602325203252033,good,82.7,,insufficient,0.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2019,2020,1
