city,state,state_original,year,month,PM2.5 (ug/m3)_mean,PM2.5 (ug/m3)_flag,PM2.5 (ug/m3)_coverage_pct,PM10 (ug/m3)_mean,PM10 (ug/m3)_flag,PM10 (ug/m3)_coverage_pct,NO (ug/m3)_mean,NO (ug/m3)_flag,NO (ug/m3)_coverage_pct,NO2 (ug/m3)_mean,NO2 (ug/m3)_flag,NO2 (ug/m3)_coverage_pct,NOx (ppb)_mean,NOx (ppb)_flag,NOx (ppb)_coverage_pct,SO2 (ug/m3)_mean,SO2 (ug/m3)_flag,SO2 (ug/m3)_coverage_pct,CO (mg/m3)_mean,CO (mg/m3)_flag,CO (mg/m3)_coverage_pct,NH3 (ug/m3)_mean,NH3 (ug/m3)_flag,NH3 (ug/m3)_coverage_pct,Ozone (ug/m3)_mean,Ozone (ug/m3)_flag,Ozone (ug/m3)_coverage_pct,Benzene (ug/m3)_mean,Benzene (ug/m3)_flag,Benzene (ug/m3)_coverage_pct,Toluene (ug/m3)_mean,Toluene (ug/m3)_flag,Toluene (ug/m3)_coverage_pct,Eth-Benzene (ug/m3)_mean,Eth-Benzene (ug/m3)_flag,Eth-Benzene (ug/m3)_coverage_pct,MP-Xylene (ug/m3)_mean,MP-Xylene (ug/m3)_flag,MP-Xylene (ug/m3)_coverage_pct,Xylene (ug/m3)_mean,Xylene (ug/m3)_flag,Xylene (ug/m3)_coverage_pct,RF (mm)_mean,RF (mm)_flag,RF (mm)_coverage_pct,O Xylene (ug/m3)_mean,O Xylene (ug/m3)_flag,O Xylene (ug/m3)_coverage_pct,WS (m/s)_mean,WS (m/s)_flag,WS (m/s)_coverage_pct,WD (degree)_mean,WD (degree)_flag,WD (degree)_coverage_pct,RH (%)_mean,RH (%)_flag,RH (%)_coverage_pct,AT (degree C)_mean,AT (degree C)_flag,AT (degree C)_coverage_pct,SR (W/mt2)_mean,SR (W/mt2)_flag,SR (W/mt2)_coverage_pct,BP (mmHg)_mean,BP (mmHg)_flag,BP (mmHg)_coverage_pct,CH4 (ug/m3)_mean,CH4 (ug/m3)_flag,CH4 (ug/m3)_coverage_pct,NMHC (ug/m3)_mean,NMHC (ug/m3)_flag,NMHC (ug/m3)_coverage_pct,THC (ug/m3)_mean,THC (ug/m3)_flag,THC (ug/m3)_coverage_pct,CO2 (mg/m3)_mean,CO2 (mg/m3)_flag,CO2 (mg/m3)_coverage_pct,HCHO (ug/m3)_mean,HCHO (ug/m3)_flag,HCHO (ug/m3)_coverage_pct,Hg (ug/m3)_mean,Hg (ug/m3)_flag,Hg (ug/m3)_coverage_pct,SPM (ug/m3)_mean,SPM (ug/m3)_flag,SPM (ug/m3)_coverage_pct,data_quality_tier,actual_data_years,data_first_year,data_last_year,n_stations
Manesar,Haryana,Haryana,2022,2,100.11585000000001,good,89.3,158.06571906354515,good,89.0,11.926951612903226,good,92.3,9.029243156199678,good,92.4,8.457186495176849,good,92.6,21.989868852459015,good,90.8,0.49725457570715476,good,89.4,9.884726688102893,good,92.6,36.76719869706841,good,91.4,3.630843949044586,good,93.5,,insufficient,0.0,,insufficient,0.0,5.21975884244373,good,92.6,,insufficient,0.0,0.0029552715654952077,good,93.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Manesar,Haryana,Haryana,2022,3,112.06052554744524,good,92.1,178.15084548104954,good,92.2,9.664085106382979,good,94.8,3.1860623229461758,good,94.9,6.386883852691218,good,94.9,15.710613138686131,good,92.1,0.5782972582972583,good,93.1,7.725155807365439,good,94.9,49.87575322812051,good,93.7,3.520806223479491,good,95.0,,insufficient,0.0,,insufficient,0.0,5.169475920679886,good,94.9,,insufficient,0.0,9.900990099009902e-05,good,95.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Manesar,Haryana,Haryana,2022,4,122.00685446009389,good,59.2,208.73735362997658,good,59.3,10.614928909952607,good,58.6,4.8864084507042245,good,59.2,7.187236533957845,good,59.3,22.049656862745103,good,56.7,0.7646778042959427,good,58.2,12.290538641686187,good,59.3,65.56228971962616,good,59.4,3.143914027149321,good,61.4,,insufficient,0.0,,insufficient,0.0,5.131954022988506,good,60.4,,insufficient,0.0,0.0,good,61.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Manesar,Haryana,Haryana,2022,5,109.15808471454879,good,73.0,205.12512962962964,good,72.6,22.92028673835125,good,75.0,14.234326750448833,good,74.9,23.852104316546765,good,74.7,10.042528735632185,good,70.2,0.48933212996389897,good,74.5,25.028566308243725,good,75.0,42.546454545454544,good,73.9,3.1591373239436615,good,76.3,,insufficient,0.0,,insufficient,0.0,5.254387211367674,good,75.7,,insufficient,0.0,0.0007042253521126761,good,76.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Manesar,Haryana,Haryana,2022,6,80.71182677165353,good,88.2,160.58362229102167,good,89.7,22.45419213973799,good,95.4,14.738505079825837,good,95.7,24.32988388969521,good,95.7,15.410084602368867,good,82.1,0.38221574344023324,good,95.3,21.823120464441217,good,95.7,13.3516062992126,good,88.2,2.9797402597402596,good,96.2,,insufficient,0.0,,insufficient,0.0,4.987692307692308,good,95.7,,insufficient,0.0,0.0075468975468975475,good,96.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Manesar,Haryana,Haryana,2022,7,36.887140410958914,good,78.5,70.44361983471074,good,81.3,31.6335,good,94.1,11.646062767475037,good,94.2,29.495178316690446,good,94.2,10.063990384615384,good,83.9,0.405043227665706,good,93.3,24.282596291012837,good,94.2,28.540345821325648,good,93.3,2.9861308677098153,good,94.5,,insufficient,0.0,,insufficient,0.0,4.985783475783475,good,94.4,,insufficient,0.0,0.04467236467236466,good,94.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Manesar,Haryana,Haryana,2022,8,40.096264705882355,good,91.4,73.89528550512445,good,91.8,21.667706293706292,good,96.1,7.997377963737796,good,96.4,20.21036312849162,good,96.2,5.999490254872564,good,89.7,0.3393979441997063,good,91.5,17.019371508379887,good,96.2,12.055077574047953,good,95.3,2.5444707520891363,good,96.5,,insufficient,0.0,,insufficient,0.0,4.025919220055711,good,96.5,,insufficient,0.0,0.0005710306406685237,good,96.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Manesar,Haryana,Haryana,2022,9,49.64635792778649,good,88.5,92.00610062893081,good,88.3,16.172948073701843,good,82.9,4.078481012658228,good,87.8,7.482560975609755,good,91.1,7.232716049382715,good,90.0,0.606854961832061,good,91.0,7.608599695585998,good,91.2,14.205638297872339,good,91.4,1.325560606060606,good,91.7,,insufficient,0.0,,insufficient,0.0,1.4565045592705166,good,91.4,,insufficient,0.0,0.00013657056145675265,good,91.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Manesar,Haryana,Haryana,2022,10,99.460485021398,good,94.2,182.14011379800854,good,94.5,49.699004149377586,good,97.2,36.56053793103448,good,97.4,46.702853185595565,good,97.0,9.19841726618705,good,93.4,0.7627999999999999,good,97.4,71.31228215767635,good,97.2,13.627100840336135,good,96.0,1.3243621399176955,good,98.0,,insufficient,0.0,,insufficient,0.0,1.4430041152263375,good,98.0,,insufficient,0.0,0.0015089163237311386,good,98.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Manesar,Haryana,Haryana,2022,11,114.51314410480349,good,95.4,227.68782544378698,good,93.9,87.75991573033707,good,98.9,64.17976157082748,good,99.0,98.75390449438203,good,98.9,9.509943422913722,good,98.2,0.8889355742296919,good,99.2,151.9919943019943,good,97.5,11.637545582047686,good,99.0,1.4804881450488145,good,99.6,,insufficient,0.0,,insufficient,0.0,1.6966013986013988,good,99.3,,insufficient,0.0,0.001043115438108484,good,99.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Manesar,Haryana,Haryana,2022,12,112.65728183118742,good,94.0,213.4341893830703,good,93.7,71.12244350282485,good,95.2,50.75523943661972,good,95.4,79.28325352112677,good,95.4,8.335894134477826,good,94.0,0.918686440677966,good,95.2,143.3589108910891,good,95.0,13.332440392706872,good,95.8,2.4473157162726005,good,96.6,,insufficient,0.0,,insufficient,0.0,3.003861386138614,good,95.0,,insufficient,0.0,4.172461752433936e-05,good,96.6,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Manesar,Haryana,Haryana,2023,1,128.49375,good,92.5,180.4219275362319,good,92.7,67.44407510431155,good,96.6,32.86570236439499,good,96.6,66.865625,good,96.8,5.0064033850493646,good,95.3,0.8484327323162275,good,96.9,108.59172222222223,good,96.8,16.249288645690832,good,98.3,2.7890773405698783,good,99.1,,insufficient,0.0,,insufficient,0.0,1.1298367346938776,good,98.8,,insufficient,0.0,0.0,good,99.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Manesar,Haryana,Haryana,2023,2,74.97312594840666,good,98.1,154.4441321044547,good,96.9,48.5841265060241,good,98.8,37.493909774436084,good,99.0,55.65816541353384,good,99.0,5.018835098335854,good,98.4,0.6129367469879519,good,98.8,104.55326315789473,good,99.0,13.077912912912913,good,99.1,2.7996096096096097,good,99.1,,insufficient,0.0,,insufficient,0.0,1.1154954954954956,good,99.1,,insufficient,0.0,0.0,good,99.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
Manesar,Haryana,Haryana,2023,3,63.33122733612273,good,96.4,120.97893351800553,good,97.0,57.33215767634854,good,97.2,29.24600276625173,good,97.2,63.69280386740331,good,97.3,8.56882681564246,good,96.2,0.5335294117647059,good,96.0,169.7509266943292,good,97.2,23.955865384615382,good,97.8,2.46629781420765,good,98.4,,insufficient,0.0,,insufficient,0.0,2.1451025991792063,good,98.3,,insufficient,0.0,0.0,good,98.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,6,2018,2023,1
