city,state,state_original,year,month,PM2.5 (ug/m3)_mean,PM2.5 (ug/m3)_flag,PM2.5 (ug/m3)_coverage_pct,PM10 (ug/m3)_mean,PM10 (ug/m3)_flag,PM10 (ug/m3)_coverage_pct,NO (ug/m3)_mean,NO (ug/m3)_flag,NO (ug/m3)_coverage_pct,NO2 (ug/m3)_mean,NO2 (ug/m3)_flag,NO2 (ug/m3)_coverage_pct,NOx (ppb)_mean,NOx (ppb)_flag,NOx (ppb)_coverage_pct,SO2 (ug/m3)_mean,SO2 (ug/m3)_flag,SO2 (ug/m3)_coverage_pct,CO (mg/m3)_mean,CO (mg/m3)_flag,CO (mg/m3)_coverage_pct,NH3 (ug/m3)_mean,NH3 (ug/m3)_flag,NH3 (ug/m3)_coverage_pct,Ozone (ug/m3)_mean,Ozone (ug/m3)_flag,Ozone (ug/m3)_coverage_pct,Benzene (ug/m3)_mean,Benzene (ug/m3)_flag,Benzene (ug/m3)_coverage_pct,Toluene (ug/m3)_mean,Toluene (ug/m3)_flag,Toluene (ug/m3)_coverage_pct,Eth-Benzene (ug/m3)_mean,Eth-Benzene (ug/m3)_flag,Eth-Benzene (ug/m3)_coverage_pct,MP-Xylene (ug/m3)_mean,MP-Xylene (ug/m3)_flag,MP-Xylene (ug/m3)_coverage_pct,Xylene (ug/m3)_mean,Xylene (ug/m3)_flag,Xylene (ug/m3)_coverage_pct,WS (m/s)_mean,WS (m/s)_flag,WS (m/s)_coverage_pct,WD (degree)_mean,WD (degree)_flag,WD (degree)_coverage_pct,RH (%)_mean,RH (%)_flag,RH (%)_coverage_pct,AT (degree C)_mean,AT (degree C)_flag,AT (degree C)_coverage_pct,RF (mm)_mean,RF (mm)_flag,RF (mm)_coverage_pct,O Xylene (ug/m3)_mean,O Xylene (ug/m3)_flag,O Xylene (ug/m3)_coverage_pct,SR (W/mt2)_mean,SR (W/mt2)_flag,SR (W/mt2)_coverage_pct,BP (mmHg)_mean,BP (mmHg)_flag,BP (mmHg)_coverage_pct,CH4 (ug/m3)_mean,CH4 (ug/m3)_flag,CH4 (ug/m3)_coverage_pct,NMHC (ug/m3)_mean,NMHC (ug/m3)_flag,NMHC (ug/m3)_coverage_pct,THC (ug/m3)_mean,THC (ug/m3)_flag,THC (ug/m3)_coverage_pct,CO2 (mg/m3)_mean,CO2 (mg/m3)_flag,CO2 (mg/m3)_coverage_pct,HCHO (ug/m3)_mean,HCHO (ug/m3)_flag,HCHO (ug/m3)_coverage_pct,Hg (ug/m3)_mean,Hg (ug/m3)_flag,Hg (ug/m3)_coverage_pct,SPM (ug/m3)_mean,SPM (ug/m3)_flag,SPM (ug/m3)_coverage_pct,data_quality_tier,actual_data_years,data_first_year,data_last_year,n_stations
Bhiwani,Haryana,Haryana,2020,9,21.081482701812188,good,84.3,77.5506045751634,good,85.0,1.4629934210526316,good,84.4,8.553718166383701,good,81.8,14.507977346278318,good,85.8,6.295985790408526,good,78.2,0.5060325203252033,good,85.4,30.163084415584414,good,85.6,80.9044,good,86.8,3.411989708404803,good,81.0,115.57571183533447,good,81.0,1.8590239726027398,good,81.1,3.766393162393163,good,81.2,,insufficient,0.0,0.9838977635782749,good,86.9,211.96035143769967,good,86.9,64.78850406504066,good,85.4,,insufficient,0.0,0.0037383177570093455,good,89.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Bhiwani,Haryana,Haryana,2020,10,36.00243816254417,good,76.1,173.5582425307557,good,76.5,2.423268892794376,good,76.5,17.279313543599258,good,72.4,12.895278276481148,good,74.9,7.886789667896678,good,72.8,0.7968006993006993,good,76.9,35.84171480144405,good,74.5,119.26693805309736,good,75.9,6.380892193308551,good,72.3,62.929499072356215,good,72.4,3.0797402597402597,good,72.4,6.117588126159554,good,72.4,,insufficient,0.0,0.7643103448275862,good,78.0,232.5587694974003,good,77.6,43.405659050966605,good,76.5,,insufficient,0.0,0.0,good,79.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Bhiwani,Haryana,Haryana,2020,11,56.493160305343515,good,91.0,252.40522137404582,good,91.0,3.0487906976744186,good,89.6,44.701346749226005,good,89.7,25.183839009287922,good,89.7,10.085976821192054,good,83.9,1.0134969325153373,good,90.6,74.79113003095975,good,89.7,117.78958402662231,good,83.5,9.022290679304898,good,87.9,71.69717628705148,good,89.0,4.071560062402496,good,89.0,7.430748829953197,good,89.0,,insufficient,0.0,0.8127245053272452,good,91.2,209.7882978723404,good,91.4,49.51166407465008,good,89.3,,insufficient,0.0,0.0,good,92.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Bhiwani,Haryana,Haryana,2020,12,41.96019908116386,good,87.8,186.22718703976437,good,91.3,1.6774515648286143,good,90.2,25.456419019316492,good,90.5,16.56416047548291,good,90.5,12.291142857142857,good,84.7,0.8344460856720827,good,91.0,77.25968992248062,good,86.7,89.47857979502196,good,91.8,9.840224215246636,good,89.9,70.75435779816515,sparse,29.3,3.687935779816514,sparse,29.3,3.615531561461794,good,80.9,,insufficient,0.0,0.9063705972434914,good,87.8,240.76266362252665,good,88.3,64.84212074303404,good,86.8,,insufficient,0.0,0.0,good,91.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Bhiwani,Haryana,Haryana,2021,1,39.79167962674961,good,86.4,150.65655226209049,good,86.2,1.9841795665634674,good,86.8,27.63268817204301,good,87.5,15.860107526881722,good,87.5,15.32241573033708,good,71.8,0.9064831804281346,good,87.9,116.01339477726575,good,87.5,67.53565079365079,good,84.7,9.87073949579832,good,80.0,,insufficient,0.0,,insufficient,0.0,3.0947676419965577,good,78.1,,insufficient,0.0,1.1024427480916028,good,88.0,197.38446646341464,good,88.2,86.77333333333333,good,77.8,,insufficient,0.0,0.005246636771300449,good,89.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Bhiwani,Haryana,Haryana,2021,2,29.787472527472527,good,81.2,151.34085388994308,good,78.4,4.004740740740741,good,80.4,21.392142857142858,good,77.1,14.524048059149722,good,80.5,11.983286052009458,good,62.9,0.8662568807339449,good,81.1,194.0807835051546,good,72.2,80.59838289962825,good,80.1,8.363864541832669,good,74.7,,insufficient,0.0,,insufficient,0.0,4.761553784860558,good,74.7,,insufficient,0.0,0.8707861060329067,good,81.4,197.41701275045537,good,81.7,72.83196,good,74.4,,insufficient,0.0,0.0011711711711711714,good,82.6,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Bhiwani,Haryana,Haryana,2021,3,24.18825049701789,good,67.6,154.671015936255,good,67.5,2.795621414913958,good,70.3,10.382715105162523,good,70.3,7.479619771863118,good,70.7,9.594394299287412,good,56.6,0.5851351351351352,good,69.6,43.27407619047619,good,70.6,92.07910204081631,good,65.9,6.831486761710795,good,66.0,,insufficient,0.0,,insufficient,0.0,4.513564154786151,good,66.0,,insufficient,0.0,1.2737213740458013,good,70.4,200.9751330798479,good,70.7,51.29638554216867,good,66.9,,insufficient,0.0,0.0,good,71.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Bhiwani,Haryana,Haryana,2021,4,22.227589984350548,good,88.8,156.51898894154817,good,87.9,1.1035934959349594,good,85.4,7.500078585461689,good,70.7,3.8429037520391516,good,85.1,14.884615384615385,good,79.4,0.7128683385579937,good,88.6,30.943106180665612,good,87.6,109.05437990580847,good,88.5,5.807183333333334,good,83.3,,insufficient,0.0,,insufficient,0.0,3.5126,good,83.3,,insufficient,0.0,1.1387131782945736,good,89.6,225.6949144634526,good,89.3,26.601089630931458,good,79.0,,insufficient,0.0,0.0015174506828528071,good,91.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Bhiwani,Haryana,Haryana,2021,5,23.51309951060359,good,82.4,134.46384488448845,good,81.5,2.2216894197952217,good,78.8,13.713701298701297,good,82.8,6.890047770700637,good,84.4,13.93321357285429,good,67.3,0.7704784688995214,good,84.3,38.11606531881804,good,86.4,90.43043818466354,good,85.9,5.778976545842218,good,63.0,,insufficient,0.0,,insufficient,0.0,3.8921367521367523,good,62.9,,insufficient,0.0,1.3282785602503913,good,85.9,170.53186228482002,good,85.9,39.12138240574507,good,74.9,,insufficient,0.0,0.008206686930091182,good,88.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Bhiwani,Haryana,Haryana,2021,6,25.801379310344828,good,84.6,105.84318481848184,good,84.2,14.998963317384371,good,87.1,25.088180354267312,good,86.2,13.863267326732672,good,84.2,15.705295238095236,good,72.9,0.5656925675675676,good,82.2,49.41708006279435,good,88.5,69.93799027552674,good,85.7,4.556263982102908,good,62.1,,insufficient,0.0,,insufficient,0.0,4.204966292134832,good,61.8,,insufficient,0.0,1.383888888888889,good,87.5,189.2448012718601,good,87.4,48.32016632016632,good,66.8,,insufficient,0.0,0.0029012345679012346,good,90.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Bhiwani,Haryana,Haryana,2021,7,36.41487142857143,good,94.1,86.36090257879657,good,93.8,24.515574468085106,good,94.8,8.032482369534556,good,95.3,20.858888888888888,good,94.4,16.346738461538465,good,87.4,0.49475920679886687,good,94.9,27.470126050420166,good,96.0,41.91595065312047,good,92.6,3.8729999999999998,good,82.0,,insufficient,0.0,,insufficient,0.0,33.44926495726496,good,78.6,,insufficient,0.0,1.3596643356643356,good,96.1,153.63578212290503,good,96.2,72.22462157809984,good,83.5,,insufficient,0.0,0.021165980795610426,good,98.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Bhiwani,Haryana,Haryana,2021,8,34.77163475699558,good,91.3,83.87497784342689,good,91.0,36.83451202263083,good,95.0,9.987365439093484,good,94.9,31.412984441301266,good,95.0,14.695150645624103,good,93.7,0.4937021276595745,good,94.8,28.88091937765205,good,95.0,43.36255649717514,good,95.2,3.0462073863636365,good,94.6,,insufficient,0.0,,insufficient,0.0,33.74263233190272,good,94.0,,insufficient,0.0,1.2460056258790435,good,95.6,182.82634317862167,good,95.6,70.23629148629149,good,93.1,,insufficient,0.0,0.001699438202247191,good,95.7,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Bhiwani,Haryana,Haryana,2021,9,31.34887426900585,good,95.0,57.896072992700724,good,95.1,8.796501457725947,good,95.3,24.483037790697676,good,95.6,12.624941860465118,good,95.6,11.485854014598539,good,95.1,0.5874635568513119,good,95.3,47.11633720930233,good,95.6,57.93036603221084,good,94.9,3.0311078286558346,good,94.0,,insufficient,0.0,,insufficient,0.0,3.7129246676514027,good,94.0,,insufficient,0.0,1.0794032023289666,good,95.4,110.75056686046514,good,95.6,85.76930983847282,good,94.6,,insufficient,0.0,0.026106321839080463,good,96.7,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Bhiwani,Haryana,Haryana,2021,10,64.2549295774648,good,95.4,121.7382957746479,good,95.4,15.111856540084387,good,95.6,38.04821629213483,good,95.7,24.400196905766528,good,95.6,11.61938202247191,good,95.7,0.7470868347338937,good,96.0,32.360916784203106,good,95.3,77.32070224719101,good,95.7,4.025399719495091,good,95.8,,insufficient,0.0,,insufficient,0.0,4.239901823281908,good,95.8,,insufficient,0.0,0.8500700280112046,good,96.0,177.50354341736696,good,96.0,61.97973389355743,good,96.0,,insufficient,0.0,0.011281337047353762,good,96.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Bhiwani,Haryana,Haryana,2021,11,150.0950215827338,good,96.5,247.91691535150645,good,96.8,26.033149717514124,good,98.3,37.45916666666667,good,98.3,41.35443502824859,good,98.3,11.950558739255014,good,96.9,1.6415417256011315,good,98.2,52.569745042492926,good,98.1,63.42775280898877,good,98.9,10.031770538243627,good,98.1,,insufficient,0.0,,insufficient,0.0,9.428456090651558,good,98.1,,insufficient,0.0,0.7438095238095238,good,96.2,107.35683982683982,good,96.2,52.74652737752161,good,96.4,,insufficient,0.0,0.0,good,99.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Bhiwani,Haryana,Haryana,2021,12,111.2775142857143,good,94.1,173.7358142857143,good,94.1,13.416372688477951,good,94.5,35.9015625,good,94.6,38.95404829545455,good,94.6,13.302521739130434,good,92.7,2.132162162162162,good,94.5,32.96522727272727,good,94.6,79.98098384728341,good,91.5,8.762410714285714,good,90.3,,insufficient,0.0,,insufficient,0.0,6.613273809523809,good,90.3,,insufficient,0.0,0.7956614509246088,good,94.5,182.8667897727273,good,94.6,69.66147275405007,good,91.3,,insufficient,0.0,9.873060648801129e-05,good,95.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Bhiwani,Haryana,Haryana,2022,1,95.32884615384616,good,94.4,124.8546524822695,good,94.8,11.813139204545452,good,94.6,33.72868085106383,good,94.8,26.6365625,good,94.6,24.32151162790698,good,92.5,1.124965034965035,good,96.1,37.520366197183094,good,95.4,63.219103641456584,good,96.0,7.10158357771261,good,91.7,,insufficient,0.0,,insufficient,0.0,4.401659324522762,good,91.5,,insufficient,0.0,1.0052966101694916,good,95.2,212.913610719323,good,95.3,91.89515695067264,good,89.9,,insufficient,0.0,0.0024238227146814403,good,97.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Bhiwani,Haryana,Haryana,2022,2,83.78102484472049,good,95.8,123.25682170542635,good,96.0,13.433632148377125,good,96.3,24.36180834621329,good,96.3,23.466445131375583,good,96.3,19.534798761609906,good,96.1,0.7975613496932515,good,97.0,25.978547140649148,good,96.3,80.03719754977028,good,97.2,6.243447737909516,good,95.4,,insufficient,0.0,,insufficient,0.0,3.8299375975039007,good,95.4,,insufficient,0.0,1.2950076335877863,good,97.5,147.93349085365853,good,97.6,69.98597292724196,good,87.9,,insufficient,0.0,0.001519756838905775,good,97.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Bhiwani,Haryana,Haryana,2022,3,77.13154609929079,good,94.8,145.51254957507084,good,94.9,5.191801675977653,good,96.2,22.76501400560224,good,96.0,16.048669467787114,good,96.0,13.44419881305638,good,90.6,0.8121879382889201,good,95.8,17.33406162464986,good,96.0,79.78076815642459,good,96.2,8.715138461538462,good,87.4,,insufficient,0.0,,insufficient,0.0,3.730969230769231,good,87.4,,insufficient,0.0,1.1999435028248586,good,95.2,86.56875706214689,good,95.2,54.21094736842105,good,89.4,,insufficient,0.0,0.0,good,96.8,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Bhiwani,Haryana,Haryana,2022,4,105.08098540145986,good,76.1,200.77345521023764,good,76.0,3.7886980108499095,good,76.8,16.245461121157323,good,76.8,11.503399638336349,good,76.8,14.322228464419474,good,74.2,0.7230253623188406,good,76.7,25.770831826401444,good,76.8,63.49245931283906,good,76.8,8.065885826771654,good,70.6,,insufficient,0.0,,insufficient,0.0,4.39244094488189,good,70.6,,insufficient,0.0,1.1643962264150944,good,73.6,22.553981132075474,good,73.6,20.293838582677164,good,70.6,,insufficient,0.0,0.0025806451612903226,good,77.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Bhiwani,Haryana,Haryana,2022,5,86.60959183673471,sparse,32.9,167.71585062240666,sparse,32.4,13.03032258064516,sparse,33.3,37.85729838709677,sparse,33.3,30.09201612903226,sparse,33.3,11.161041666666668,sparse,32.3,0.5645381526104417,sparse,33.5,27.398072289156627,sparse,33.5,39.70314516129032,sparse,33.3,6.432274678111588,sparse,31.3,,insufficient,0.0,,insufficient,0.0,4.732575107296138,sparse,31.3,,insufficient,0.0,1.5940725806451612,sparse,33.3,70.66887096774194,sparse,33.3,48.398838174273855,sparse,32.4,,insufficient,0.0,0.023399209486166007,sparse,34.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Bhiwani,Haryana,Haryana,2022,6,81.69904255319148,good,91.4,159.82942249240122,good,91.4,6.554789550072569,good,95.7,16.9166908563135,good,95.7,14.067706821480407,good,95.7,11.413830104321908,good,93.2,0.5088355167394468,good,95.4,25.779230769230768,good,95.7,53.783148688046644,good,95.3,5.91048706240487,good,91.2,,insufficient,0.0,,insufficient,0.0,2.306103500761035,good,91.2,,insufficient,0.0,1.599303338171263,good,95.7,66.6243831640058,good,95.7,40.219211309523814,good,93.3,,insufficient,0.0,0.0019683908045977014,good,96.7,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Bhiwani,Haryana,Haryana,2022,7,32.64976225854384,good,90.5,60.327355982274746,good,91.0,6.287999999999999,good,92.1,9.262848837209303,good,92.5,7.017299270072993,good,92.1,12.003254086181279,good,90.5,0.5096086956521739,good,92.7,19.596161616161616,good,93.1,56.994669540229886,good,93.5,4.976550680786687,good,88.8,,insufficient,0.0,,insufficient,0.0,5.150075642965204,good,88.8,,insufficient,0.0,1.38577648766328,good,92.6,168.33393323657475,good,92.6,84.00375928677565,good,90.5,,insufficient,0.0,0.014809590973201696,good,95.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Bhiwani,Haryana,Haryana,2022,8,29.71827102803738,good,86.3,61.81359133126935,good,86.8,5.662215657311669,good,91.0,13.301008771929824,good,91.9,6.894640234948605,good,91.5,14.645666666666669,good,80.6,0.4838955223880598,good,90.1,19.60489795918367,good,92.2,59.29100290697675,good,92.5,4.0035699373695195,good,64.4,,insufficient,0.0,,insufficient,0.0,3.735208333333334,good,64.5,,insufficient,0.0,1.5106744868035191,good,91.7,128.69226138032303,good,91.5,77.05258911819887,good,71.6,,insufficient,0.0,0.0004329004329004329,good,93.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Bhiwani,Haryana,Haryana,2022,9,39.44028169014084,good,88.8,62.34156151419559,good,88.1,4.497515432098766,good,90.0,13.18127300613497,good,90.6,5.896307692307692,good,90.3,15.734669966996698,good,84.2,0.4874805598755832,good,89.3,15.206906584992344,good,90.7,55.51412480974125,good,91.2,5.908027079303674,good,71.8,,insufficient,0.0,,insufficient,0.0,4.8213152804642165,good,71.8,,insufficient,0.0,1.0947560975609756,good,91.1,112.09687022900764,good,91.0,73.38950177935943,good,78.1,,insufficient,0.0,0.0016766467065868265,good,92.8,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Bhiwani,Haryana,Haryana,2022,10,76.36570629370628,good,96.1,113.56633193863318,good,96.4,4.154525447042642,good,97.7,23.10528198074278,good,97.7,12.001801925722148,good,97.7,11.890044117647058,good,91.4,0.7533608815426998,good,97.6,15.174862637362637,good,97.8,36.10491780821918,good,98.1,6.782229102167183,good,86.8,,insufficient,0.0,,insufficient,0.0,6.290371517027864,good,86.8,,insufficient,0.0,0.9426620689655173,good,97.4,106.34271724137932,good,97.4,64.04328787878788,good,88.7,,insufficient,0.0,0.024155313351498637,good,98.7,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Bhiwani,Haryana,Haryana,2022,11,115.9626981707317,good,91.1,153.33207890743552,good,91.5,3.509340175953079,good,94.7,30.814678362573098,good,95.0,15.633362573099415,good,95.0,11.622481089258699,good,91.8,1.1207478005865104,good,94.7,18.36985380116959,good,95.0,24.96043795620438,good,95.1,9.61305466237942,good,86.4,,insufficient,0.0,,insufficient,0.0,8.633327974276526,good,86.4,,insufficient,0.0,0.9370193740685544,good,93.2,84.16011940298509,good,93.1,53.691578125,good,88.9,,insufficient,0.0,0.0,good,95.8,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Bhiwani,Haryana,Haryana,2022,12,84.6005603448276,good,93.5,108.04866379310344,good,93.5,9.975108401084011,good,99.2,26.91250677506775,good,99.2,17.460528455284553,good,99.2,12.16306497175141,good,95.2,1.4743690637720488,good,99.1,23.678021680216798,good,99.2,39.58017615176151,good,99.2,10.857136150234743,good,85.9,,insufficient,0.0,,insufficient,0.0,6.931580594679186,good,85.9,,insufficient,0.0,0.9583791208791209,good,97.8,141.29736263736265,good,97.8,74.29869029275808,good,87.2,,insufficient,0.0,0.0,good,99.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Bhiwani,Haryana,Haryana,2023,1,79.51526822558459,good,97.7,153.5838651994498,good,97.7,6.959412568306011,good,98.4,23.98732605729877,good,98.5,13.406038251366121,good,98.4,7.825808823529412,good,91.4,1.4535430916552667,good,98.3,20.05928961748634,good,98.4,38.13760928961749,good,98.4,9.538373205741626,good,84.3,,insufficient,0.0,,insufficient,0.0,4.410223285486444,good,84.3,,insufficient,0.0,1.0607103825136612,good,98.4,131.61601092896174,good,98.4,87.22257009345795,good,86.3,,insufficient,0.0,6.775067750677507e-05,good,99.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Bhiwani,Haryana,Haryana,2023,2,61.571021021021025,good,99.1,132.8069022556391,good,99.0,6.973830104321907,good,99.9,22.72451564828614,good,99.9,12.826199701937405,good,99.9,11.108678071539657,good,95.7,0.9160000000000001,good,99.0,11.404545454545454,good,99.9,41.01107462686567,good,99.7,8.459313725490196,good,91.1,,insufficient,0.0,,insufficient,0.0,4.620867430441899,good,90.9,,insufficient,0.0,1.1767113095238095,good,100.0,113.33011904761904,good,100.0,69.38647157190636,good,89.0,,insufficient,0.0,0.0,good,100.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
Bhiwani,Haryana,Haryana,2023,3,62.096930555555545,good,96.8,126.83465277777779,good,96.8,7.065609756097561,good,99.2,19.897510148849793,good,99.3,11.488319783197833,good,99.2,9.74140252454418,good,95.8,0.758089430894309,good,99.2,10.40430894308943,good,99.2,36.06189189189189,good,99.5,7.711823444283647,good,92.9,,insufficient,0.0,,insufficient,0.0,3.4474674384949346,good,92.9,,insufficient,0.0,1.1405722070844688,good,98.7,115.76832425068119,good,98.7,66.25312857142858,good,94.1,,insufficient,0.0,0.00040376850605652767,good,99.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,5,2019,2023,1
