city,state,state_original,year,month,PM2.5 (ug/m3)_mean,PM2.5 (ug/m3)_flag,PM2.5 (ug/m3)_coverage_pct,PM10 (ug/m3)_mean,PM10 (ug/m3)_flag,PM10 (ug/m3)_coverage_pct,NO (ug/m3)_mean,NO (ug/m3)_flag,NO (ug/m3)_coverage_pct,NO2 (ug/m3)_mean,NO2 (ug/m3)_flag,NO2 (ug/m3)_coverage_pct,NOx (ppb)_mean,NOx (ppb)_flag,NOx (ppb)_coverage_pct,SO2 (ug/m3)_mean,SO2 (ug/m3)_flag,SO2 (ug/m3)_coverage_pct,CO (mg/m3)_mean,CO (mg/m3)_flag,CO (mg/m3)_coverage_pct,Ozone (ug/m3)_mean,Ozone (ug/m3)_flag,Ozone (ug/m3)_coverage_pct,WS (m/s)_mean,WS (m/s)_flag,WS (m/s)_coverage_pct,WD (degree)_mean,WD (degree)_flag,WD (degree)_coverage_pct,RH (%)_mean,RH (%)_flag,RH (%)_coverage_pct,AT (degree C)_mean,AT (degree C)_flag,AT (degree C)_coverage_pct,SR (W/mt2)_mean,SR (W/mt2)_flag,SR (W/mt2)_coverage_pct,NH3 (ug/m3)_mean,NH3 (ug/m3)_flag,NH3 (ug/m3)_coverage_pct,Benzene (ug/m3)_mean,Benzene (ug/m3)_flag,Benzene (ug/m3)_coverage_pct,Toluene (ug/m3)_mean,Toluene (ug/m3)_flag,Toluene (ug/m3)_coverage_pct,Eth-Benzene (ug/m3)_mean,Eth-Benzene (ug/m3)_flag,Eth-Benzene (ug/m3)_coverage_pct,MP-Xylene (ug/m3)_mean,MP-Xylene (ug/m3)_flag,MP-Xylene (ug/m3)_coverage_pct,O Xylene (ug/m3)_mean,O Xylene (ug/m3)_flag,O Xylene (ug/m3)_coverage_pct,Xylene (ug/m3)_mean,Xylene (ug/m3)_flag,Xylene (ug/m3)_coverage_pct,RF (mm)_mean,RF (mm)_flag,RF (mm)_coverage_pct,BP (mmHg)_mean,BP (mmHg)_flag,BP (mmHg)_coverage_pct,CH4 (ug/m3)_mean,CH4 (ug/m3)_flag,CH4 (ug/m3)_coverage_pct,NMHC (ug/m3)_mean,NMHC (ug/m3)_flag,NMHC (ug/m3)_coverage_pct,THC (ug/m3)_mean,THC (ug/m3)_flag,THC (ug/m3)_coverage_pct,CO2 (mg/m3)_mean,CO2 (mg/m3)_flag,CO2 (mg/m3)_coverage_pct,HCHO (ug/m3)_mean,HCHO (ug/m3)_flag,HCHO (ug/m3)_coverage_pct,Hg (ug/m3)_mean,Hg (ug/m3)_flag,Hg (ug/m3)_coverage_pct,SPM (ug/m3)_mean,SPM (ug/m3)_flag,SPM (ug/m3)_coverage_pct,data_quality_tier,actual_data_years,data_first_year,data_last_year,n_stations
Solapur,Maharashtra,Maharashtra,2020,11,41.559967479674796,good,85.4,109.86016528925619,good,84.0,11.010894568690095,good,86.9,16.598492307692307,good,90.3,27.551699029126215,good,85.8,6.228932038834952,good,85.8,0.01022653721682848,good,85.8,36.4992071197411,good,85.8,0.48551612903225805,good,86.1,284.9907972270364,good,80.1,61.11072580645162,good,86.1,27.458516129032255,good,86.1,148.25032258064516,good,86.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2020,12,55.6261003236246,good,83.1,133.65945812807882,good,81.9,12.55770569620253,good,84.9,20.449258202567762,good,94.2,31.621755233494365,good,83.5,5.798633440514469,good,83.6,0.002909967845659164,good,83.6,36.84051282051282,good,83.9,0.49527999999999994,good,84.0,295.93717728055077,good,78.1,49.992918660287074,good,84.3,26.005629984051037,good,84.3,137.00616113744076,good,85.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2021,1,60.7296735395189,good,78.2,144.61147627416523,good,76.5,16.60050847457627,good,79.3,30.516510903426788,good,86.3,47.04107876712329,good,78.5,10.056352739726027,good,78.5,0.0016609589041095892,good,78.5,49.343493150684935,good,78.5,0.4454444444444444,good,78.6,272.9894941634241,good,69.1,57.03926495726496,good,78.6,27.310529914529912,good,78.6,140.43015280135825,good,79.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2021,2,51.68844,good,74.4,136.5589419087137,good,71.7,14.836640159045725,good,74.9,30.2369094488189,good,75.6,45.39439363817097,good,74.9,11.810413223140495,good,72.0,0.49077534791252486,good,74.9,43.74417495029821,good,74.9,0.5176938369781312,good,74.9,254.63325274725275,good,67.7,38.805825049701795,good,74.9,27.82671968190855,good,74.9,169.33047713717693,good,74.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2021,3,52.45874734607219,good,63.3,128.50987854251014,good,66.4,17.030519230769233,good,69.9,28.37642857142857,good,75.3,45.07842209072979,good,68.1,13.09681728880157,good,68.4,0.6341372549019607,good,68.5,50.00001960784314,good,68.5,0.446399217221135,good,68.7,230.56149789029536,good,63.7,27.712548638132297,good,69.1,32.91994152046784,good,69.0,203.89124513618674,good,69.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2021,4,54.147432835820894,sparse,46.5,119.53107871720118,sparse,47.6,60.85635869565217,good,51.1,20.221932367149762,good,57.5,80.42090659340658,good,50.6,10.097013698630137,good,50.7,0.38676712328767127,good,50.7,46.553591160220996,good,50.3,0.44145205479452054,good,50.7,189.4525947521866,sparse,47.6,31.99449315068493,good,50.7,34.108,good,50.7,244.81763586956527,good,51.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2021,5,22.12696682464455,sparse,28.4,37.68740875912408,sparse,36.8,58.853421828908544,sparse,45.6,14.765349794238684,good,65.3,74.78954954954955,sparse,44.8,9.992822822822822,sparse,44.8,0.3234834834834835,sparse,44.8,36.616996996997,sparse,44.8,0.5057957957957958,sparse,44.8,185.981367781155,sparse,44.2,54.58123123123124,sparse,44.8,33.093873873873875,sparse,44.8,257.6790690690691,sparse,44.8,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2021,6,12.20777239709443,good,57.4,32.958,good,56.2,21.23234597156398,good,58.6,10.229647302904565,good,66.9,30.212946859903383,good,57.5,14.459492753623188,good,57.5,0.4195169082125604,good,57.5,37.68621686746988,good,57.6,0.4489903846153846,good,57.8,146.34032019704432,good,56.4,81.71365384615385,good,57.8,28.93627403846154,good,57.8,190.0274881516588,good,58.6,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2021,7,10.402490494296577,good,70.7,34.29684210526316,good,69.0,26.21451448040886,good,78.9,8.11890649762282,good,84.8,33.20172101449275,good,74.2,15.564068716094033,good,74.3,0.35596745027124777,good,74.3,34.14005424954792,good,74.3,0.42943243243243245,good,74.6,139.44606653620352,good,68.7,87.62603231597845,good,74.9,28.17138240574506,good,74.9,163.5897137745975,good,75.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2021,8,15.55179487179487,sparse,47.2,44.850228571428566,sparse,47.0,34.57932584269663,sparse,47.8,8.497942583732058,good,56.2,42.817429378531074,sparse,47.6,17.39485875706215,sparse,47.6,0.6576901408450705,sparse,47.7,34.024366197183106,sparse,47.7,0.44137640449438204,sparse,47.8,142.8370996978852,sparse,44.5,85.49247191011236,sparse,47.8,28.185280898876403,sparse,47.8,178.3297191011236,sparse,47.8,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2021,9,19.113400000000002,sparse,48.6,43.111661721068245,sparse,46.8,42.060940860215055,good,51.7,9.51937655860349,good,55.7,50.94619834710744,good,50.4,14.663223140495868,good,50.4,0.6697520661157025,good,50.4,35.95198347107438,good,50.4,0.45118457300275483,good,50.4,147.1645045045045,sparse,46.2,87.88798898071624,good,50.4,27.953553719008262,good,50.4,187.57379403794036,good,51.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2021,10,30.662036659877803,good,66.0,54.51821120689655,good,62.4,42.5369702970297,good,67.9,13.094631751227496,good,82.1,52.38153558052434,good,71.8,16.72116104868914,good,71.8,0.9336516853932585,good,71.8,39.389700374531834,good,71.8,0.4384456928838951,good,71.8,226.438115942029,good,64.9,69.76855805243444,good,71.8,28.878295880149814,good,71.8,185.96112359550563,good,71.8,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2021,11,40.056815642458105,good,74.6,78.4798458574181,good,72.1,25.584506283662478,good,77.4,37.3426523297491,good,77.5,63.005691202872526,good,77.4,18.940663082437275,good,77.5,1.0954301075268817,good,77.5,35.211075268817204,good,77.5,0.602921146953405,good,77.5,281.6770280373832,good,74.3,68.71885304659499,good,77.5,27.76915770609319,good,77.5,152.32353046594983,good,77.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2021,12,48.36050946142649,good,92.3,82.66893895348838,good,92.5,25.379206989247308,good,100.0,40.58559139784946,good,100.0,66.00761776581427,good,99.9,17.465666218034993,good,99.9,0.8916419919246299,good,99.9,32.24278600269179,good,99.9,0.5184791386271871,good,99.9,262.9908823529412,good,86.8,61.028855989232845,good,99.9,25.77951547779273,good,99.9,132.24364247311826,good,100.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2022,1,38.354419014084506,good,76.3,68.89237061769616,good,80.5,37.98191938579655,good,70.0,32.86693481276005,good,96.9,54.77647646219686,good,94.2,18.29108416547789,good,94.2,1.1876319543509273,good,94.2,40.735534950071326,good,94.2,0.49660485021398004,good,94.2,229.6373524720893,good,84.3,55.57415121255349,good,94.2,25.059771754636238,good,94.2,134.7698002853067,good,94.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2022,2,45.88330188679245,good,63.1,75.93992941176471,good,63.2,27.619175946547884,good,66.8,33.01267932489451,good,70.5,58.18455508474577,good,70.2,21.202563559322034,good,70.2,1.2659322033898304,good,70.2,45.80184322033898,good,70.2,0.47739406779661014,good,70.2,216.65484337349397,good,61.8,36.73459745762712,good,70.2,28.023707627118647,good,70.2,178.66639830508475,good,70.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2022,3,46.847012012012016,good,89.5,89.01181818181819,good,90.2,21.536504065040653,good,82.7,36.293280802292266,good,93.8,53.65377331420374,good,93.7,23.712191977077364,good,93.8,1.480272206303725,good,93.8,55.62620343839541,good,93.8,0.4674785100286532,good,93.8,223.85024077046552,good,83.7,29.55532951289398,good,93.8,32.28906876790831,good,93.8,177.96521489971346,good,93.8,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2022,4,39.69705617977529,good,61.8,86.04184322033899,good,65.6,53.33316425120773,good,57.5,34.868259187620886,good,71.8,74.69330628803246,good,68.5,24.067760000000003,good,69.4,1.3124599999999997,good,69.4,56.639096385542175,good,69.2,0.48028,good,69.4,201.68339702760085,good,65.4,30.009559999999997,good,69.4,35.58528,good,69.4,220.27295409181636,good,69.6,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2022,5,42.758590998043054,good,68.7,90.28285977859778,good,72.8,31.393162878787873,good,71.0,32.14866197183099,good,76.3,57.89262877442273,good,75.7,22.371666666666666,good,75.8,1.2752836879432623,good,75.8,56.228563829787234,good,75.8,0.5702831858407079,good,75.9,158.07055456171736,good,75.1,50.620442477876104,good,75.9,33.31630088495575,good,75.9,202.13578014184398,good,75.8,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2022,6,37.03254637436763,good,82.4,79.07086003372682,good,82.4,23.19346801346801,good,82.5,30.211245847176077,good,83.6,52.298313659359195,good,82.4,22.890893760539626,good,82.4,1.1868465430016863,good,82.4,49.16059021922428,good,82.4,0.4759021922428331,good,82.4,137.22313458262352,good,81.5,68.67531986531986,good,82.5,30.751099656357386,good,80.8,206.5985299145299,good,81.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2022,7,31.076446043165465,good,93.4,67.72423021582733,good,93.4,25.747340116279066,good,92.5,26.328898678414095,good,91.5,56.67666184971098,good,93.0,22.012686781609194,good,93.5,0.9596982758620689,good,93.5,30.349080459770114,good,93.5,0.45950573065902584,good,93.8,146.81182361733931,good,89.9,89.13726361031519,good,93.8,27.908295128939827,good,93.8,149.77434907010016,good,94.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2022,8,34.06161103047895,good,92.6,71.67320754716982,good,92.6,15.350513219284606,good,86.4,27.24638629283489,good,86.3,42.573187499999996,good,86.0,23.826089552238805,good,90.1,0.889089552238806,good,90.1,34.215985074626865,good,90.1,0.7524167872648335,good,92.9,165.9323368740516,good,88.6,87.8968930635838,good,93.0,28.03739507959479,good,92.9,163.3909104046243,good,93.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2022,9,31.75207658321061,good,94.3,74.44976435935199,good,94.3,28.87431610942249,good,91.4,25.610331325301207,good,92.2,58.65607575757575,good,91.7,22.90992625368732,good,94.2,0.9737020648967553,good,94.2,31.86637168141593,good,94.2,0.5488880706921944,good,94.3,180.01969841269843,good,87.5,87.85247422680412,good,94.3,27.956097201767303,good,94.3,171.180147275405,good,94.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2022,10,34.21075284090909,good,94.6,77.82551136363635,good,94.6,43.717611275964394,good,90.6,33.203025936599424,good,93.3,72.29505847953216,good,91.9,24.384076704545453,good,94.6,1.009559659090909,good,94.6,39.70065340909091,good,94.6,0.5359090909090909,good,94.6,228.0175348837209,good,86.7,74.6579971590909,good,94.6,27.980000000000004,good,94.6,183.39953125,good,94.6,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2022,11,55.34557291666666,good,53.3,95.70039062500001,good,53.3,21.76975,good,77.8,28.356598290598292,good,81.2,50.2192072072072,good,77.1,24.000018018018014,good,77.1,1.1417837837837839,good,77.1,38.04156756756757,good,77.1,0.7175,good,76.9,275.5001361867704,good,71.4,45.29373646209387,good,76.9,28.057382671480145,good,76.9,199.08535135135133,good,77.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2022,12,48.84471374045801,good,70.4,89.25658349328214,good,70.0,22.57682842287695,good,77.6,27.48494097807757,good,79.7,49.96747386759582,good,77.2,17.737160278745645,good,77.2,0.9537282229965158,good,77.2,39.944198606271776,good,77.2,0.7623344947735192,good,77.2,265.83370370370375,good,65.3,53.944591304347824,good,77.3,27.607456445993034,good,77.2,147.33824652777778,good,77.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2023,1,49.53567142857143,good,94.1,122.87530085959884,good,93.8,21.490672413793106,good,78.0,41.18113559322035,good,79.3,61.918865979381444,good,78.2,44.13817869415807,good,78.2,1.3828070175438596,sparse,38.3,59.58631054131054,good,94.4,1.0224501424501424,good,94.4,250.08178316690444,good,94.2,44.65251420454545,good,94.6,26.334507845934375,good,94.2,152.48617897727271,good,94.6,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2023,2,35.705256024096386,good,98.8,141.8527560240964,good,98.8,13.23105095541401,good,93.5,62.33546130952381,good,100.0,74.07506024096385,good,98.8,75.73046686746987,good,98.8,,insufficient,0.0,63.7758045112782,good,99.0,0.5591353383458646,good,99.0,239.38497744360905,good,99.0,28.770015037593982,good,99.0,28.752601503759404,good,99.0,187.46439097744363,good,99.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
Solapur,Maharashtra,Maharashtra,2023,3,40.31552667578659,good,98.3,139.2728317373461,good,98.3,16.006930693069307,good,54.3,56.209084699453555,good,98.4,61.09277701778386,good,98.3,64.4007387140903,good,98.3,,insufficient,0.0,56.77151846785226,good,98.3,0.5428180574555403,good,98.3,227.31789329685364,good,98.3,32.6386730506156,good,98.3,29.847428180574557,good,98.3,202.06896174863385,good,98.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,9,2015,2023,1
