city,state,state_original,year,month,PM2.5 (ug/m3)_mean,PM2.5 (ug/m3)_flag,PM2.5 (ug/m3)_coverage_pct,PM10 (ug/m3)_mean,PM10 (ug/m3)_flag,PM10 (ug/m3)_coverage_pct,NO (ug/m3)_mean,NO (ug/m3)_flag,NO (ug/m3)_coverage_pct,NO2 (ug/m3)_mean,NO2 (ug/m3)_flag,NO2 (ug/m3)_coverage_pct,NOx (ppb)_mean,NOx (ppb)_flag,NOx (ppb)_coverage_pct,SO2 (ug/m3)_mean,SO2 (ug/m3)_flag,SO2 (ug/m3)_coverage_pct,CO (mg/m3)_mean,CO (mg/m3)_flag,CO (mg/m3)_coverage_pct,NH3 (ug/m3)_mean,NH3 (ug/m3)_flag,NH3 (ug/m3)_coverage_pct,Ozone (ug/m3)_mean,Ozone (ug/m3)_flag,Ozone (ug/m3)_coverage_pct,Benzene (ug/m3)_mean,Benzene (ug/m3)_flag,Benzene (ug/m3)_coverage_pct,Toluene (ug/m3)_mean,Toluene (ug/m3)_flag,Toluene (ug/m3)_coverage_pct,Eth-Benzene (ug/m3)_mean,Eth-Benzene (ug/m3)_flag,Eth-Benzene (ug/m3)_coverage_pct,MP-Xylene (ug/m3)_mean,MP-Xylene (ug/m3)_flag,MP-Xylene (ug/m3)_coverage_pct,O Xylene (ug/m3)_mean,O Xylene (ug/m3)_flag,O Xylene (ug/m3)_coverage_pct,WS (m/s)_mean,WS (m/s)_flag,WS (m/s)_coverage_pct,WD (degree)_mean,WD (degree)_flag,WD (degree)_coverage_pct,RH (%)_mean,RH (%)_flag,RH (%)_coverage_pct,AT (degree C)_mean,AT (degree C)_flag,AT (degree C)_coverage_pct,SR (W/mt2)_mean,SR (W/mt2)_flag,SR (W/mt2)_coverage_pct,Xylene (ug/m3)_mean,Xylene (ug/m3)_flag,Xylene (ug/m3)_coverage_pct,RF (mm)_mean,RF (mm)_flag,RF (mm)_coverage_pct,BP (mmHg)_mean,BP (mmHg)_flag,BP (mmHg)_coverage_pct,CH4 (ug/m3)_mean,CH4 (ug/m3)_flag,CH4 (ug/m3)_coverage_pct,NMHC (ug/m3)_mean,NMHC (ug/m3)_flag,NMHC (ug/m3)_coverage_pct,THC (ug/m3)_mean,THC (ug/m3)_flag,THC (ug/m3)_coverage_pct,CO2 (mg/m3)_mean,CO2 (mg/m3)_flag,CO2 (mg/m3)_coverage_pct,HCHO (ug/m3)_mean,HCHO (ug/m3)_flag,HCHO (ug/m3)_coverage_pct,Hg (ug/m3)_mean,Hg (ug/m3)_flag,Hg (ug/m3)_coverage_pct,SPM (ug/m3)_mean,SPM (ug/m3)_flag,SPM (ug/m3)_coverage_pct,data_quality_tier,actual_data_years,data_first_year,data_last_year,n_stations
Keonjhar,Odisha,Odisha,2022,11,,insufficient,18.5,,insufficient,18.5,,insufficient,18.5,,insufficient,18.5,,insufficient,18.5,,insufficient,18.5,,insufficient,18.5,,insufficient,18.5,,insufficient,18.3,,insufficient,18.3,,insufficient,18.3,,insufficient,14.3,,insufficient,14.3,,insufficient,14.3,,insufficient,18.5,,insufficient,18.5,,insufficient,18.5,,insufficient,18.5,,insufficient,18.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2022,2023,1
Keonjhar,Odisha,Odisha,2022,12,83.11973163841809,good,95.2,130.7918361581921,good,95.2,8.107443502824859,good,95.2,12.058446327683615,good,95.2,17.930211267605635,good,95.4,14.386008708272858,good,92.6,0.8485875706214691,good,95.2,46.787118644067796,good,95.2,54.56708628005658,good,95.0,10.74022695035461,good,94.8,103.84502127659573,good,94.8,23.2687087517934,good,93.7,22.48427556818182,good,94.6,29.57588150289017,good,93.0,0.7912834978843442,good,95.3,190.87610719322987,good,95.3,63.600197461212986,good,95.3,20.723074753173485,good,95.3,180.06077574047956,good,95.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2022,2023,1
Keonjhar,Odisha,Odisha,2023,1,100.80083219645294,good,98.5,152.6331955922865,good,97.6,19.56775956284153,good,98.4,38.11856557377049,good,98.4,45.353913043478265,good,98.9,12.949426229508196,good,98.4,0.7437142857142859,good,98.8,39.16713506139154,good,98.5,66.45587994542974,good,98.5,10.310329218106995,good,98.0,90.04153846153847,good,97.8,7.568220689655172,good,97.4,12.29235131396957,good,97.2,3.816358620689655,good,97.4,0.789061224489796,good,98.8,174.00978231292518,good,98.8,62.54790476190476,good,98.8,21.246068027210885,good,98.8,182.87657142857148,good,98.8,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2022,2023,1
Keonjhar,Odisha,Odisha,2023,2,66.83030395136778,good,97.9,129.79268996960485,good,97.9,18.293321917808218,good,86.9,38.123801369863,good,86.9,39.954606164383556,good,86.9,12.17944099378882,good,95.8,0.7397575757575757,good,98.2,40.23394511149228,good,86.8,22.78283536585366,good,97.6,9.187638036809815,good,97.0,48.74897081413211,good,96.9,2.2429047619047613,good,93.8,6.345253968253969,good,93.8,0.40215873015873016,good,93.8,0.8612839879154078,good,98.5,199.39670694864049,good,98.5,46.16909365558912,good,98.5,23.500649546827795,good,98.5,216.90021148036254,good,98.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2022,2023,1
Keonjhar,Odisha,Odisha,2023,3,66.1000954979536,good,98.5,122.86426251691475,good,99.3,12.043238636363638,good,94.6,21.85177556818182,good,94.6,24.941448863636364,good,94.6,6.957069892473117,good,100.0,0.5852956989247311,good,100.0,31.810241477272726,good,94.6,28.69450899031812,good,97.2,6.844032258064515,good,100.0,34.23431451612903,good,100.0,3.7577195685670257,good,87.2,7.290323574730355,good,87.2,0.23873456790123454,good,87.1,0.9395698924731183,good,100.0,170.07200268817206,good,100.0,53.113427419354835,good,100.0,26.025591397849464,good,100.0,197.8300672043011,good,100.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_4,2,2022,2023,1
