city,state,state_original,year,month,PM2.5 (ug/m3)_mean,PM2.5 (ug/m3)_flag,PM2.5 (ug/m3)_coverage_pct,PM10 (ug/m3)_mean,PM10 (ug/m3)_flag,PM10 (ug/m3)_coverage_pct,NO (ug/m3)_mean,NO (ug/m3)_flag,NO (ug/m3)_coverage_pct,NO2 (ug/m3)_mean,NO2 (ug/m3)_flag,NO2 (ug/m3)_coverage_pct,NOx (ppb)_mean,NOx (ppb)_flag,NOx (ppb)_coverage_pct,SO2 (ug/m3)_mean,SO2 (ug/m3)_flag,SO2 (ug/m3)_coverage_pct,CO (mg/m3)_mean,CO (mg/m3)_flag,CO (mg/m3)_coverage_pct,NH3 (ug/m3)_mean,NH3 (ug/m3)_flag,NH3 (ug/m3)_coverage_pct,Ozone (ug/m3)_mean,Ozone (ug/m3)_flag,Ozone (ug/m3)_coverage_pct,Benzene (ug/m3)_mean,Benzene (ug/m3)_flag,Benzene (ug/m3)_coverage_pct,Toluene (ug/m3)_mean,Toluene (ug/m3)_flag,Toluene (ug/m3)_coverage_pct,Eth-Benzene (ug/m3)_mean,Eth-Benzene (ug/m3)_flag,Eth-Benzene (ug/m3)_coverage_pct,MP-Xylene (ug/m3)_mean,MP-Xylene (ug/m3)_flag,MP-Xylene (ug/m3)_coverage_pct,Xylene (ug/m3)_mean,Xylene (ug/m3)_flag,Xylene (ug/m3)_coverage_pct,WS (m/s)_mean,WS (m/s)_flag,WS (m/s)_coverage_pct,WD (degree)_mean,WD (degree)_flag,WD (degree)_coverage_pct,RH (%)_mean,RH (%)_flag,RH (%)_coverage_pct,AT (degree C)_mean,AT (degree C)_flag,AT (degree C)_coverage_pct,SR (W/mt2)_mean,SR (W/mt2)_flag,SR (W/mt2)_coverage_pct,RF (mm)_mean,RF (mm)_flag,RF (mm)_coverage_pct,BP (mmHg)_mean,BP (mmHg)_flag,BP (mmHg)_coverage_pct,CO2 (mg/m3)_mean,CO2 (mg/m3)_flag,CO2 (mg/m3)_coverage_pct,O Xylene (ug/m3)_mean,O Xylene (ug/m3)_flag,O Xylene (ug/m3)_coverage_pct,CH4 (ug/m3)_mean,CH4 (ug/m3)_flag,CH4 (ug/m3)_coverage_pct,NMHC (ug/m3)_mean,NMHC (ug/m3)_flag,NMHC (ug/m3)_coverage_pct,THC (ug/m3)_mean,THC (ug/m3)_flag,THC (ug/m3)_coverage_pct,HCHO (ug/m3)_mean,HCHO (ug/m3)_flag,HCHO (ug/m3)_coverage_pct,Hg (ug/m3)_mean,Hg (ug/m3)_flag,Hg (ug/m3)_coverage_pct,SPM (ug/m3)_mean,SPM (ug/m3)_flag,SPM (ug/m3)_coverage_pct,data_quality_tier,actual_data_years,data_first_year,data_last_year,n_stations
Noida,Uttar Pradesh,Uttar Pradesh,2019,7,44.558160054719565,good,98.3,151.7771511429546,good,98.5,9.940962400827871,good,97.4,34.62192975532754,good,85.1,29.38362637362637,good,97.8,6.810945368171022,good,70.7,0.8448093220338984,good,95.2,38.55557806324111,good,68.0,35.391593501555484,good,97.2,0.8413680387409201,good,55.5,45.0692372881356,good,55.5,,insufficient,0.0,,insufficient,0.0,,insufficient,6.0,1.5388152519291876,good,74.0,158.03336673346695,good,67.1,71.94435711040435,good,74.0,31.043454380390383,good,74.0,,insufficient,24.6,,insufficient,24.6,739.7607399001363,good,74.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2019,8,33.96948407202216,good,97.0,82.73066367092983,good,97.2,10.526109958506225,good,97.2,31.321388667198722,good,84.2,27.253645726055613,good,97.9,6.810370541917554,good,72.5,0.8041431520991054,good,97.6,33.719635995955514,good,66.5,28.066781335149866,good,98.7,0.845257801899593,sparse,49.5,29.753731343283583,sparse,49.5,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,1.4311146352514725,good,74.2,137.99851212686568,good,72.0,77.80405258386219,good,74.1,30.30414816492977,good,74.2,,insufficient,24.6,,insufficient,24.6,740.7626234707748,good,74.2,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2019,9,37.517027126099705,good,94.7,93.67321114369503,good,94.7,8.031090365944735,good,93.0,26.192529560810808,good,82.2,21.922004437869823,good,93.9,9.59944,good,69.4,0.7731974569932686,good,92.8,29.10351618211739,good,63.3,31.336492647058826,good,94.4,0.9265389972144846,sparse,49.9,22.419526462395545,sparse,49.9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,1.7969873046875002,good,71.1,133.64915457728867,good,69.4,75.505400390625,good,71.1,30.64629638671875,good,71.1,,insufficient,21.1,,insufficient,21.1,741.820478515625,good,71.1,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2019,10,138.0773763220744,good,98.5,263.1970592262924,good,98.2,26.45852653631285,good,96.2,67.36604174163368,good,93.4,59.973921097770145,good,98.0,12.921927255550308,good,71.1,1.7805246589716686,good,96.1,54.58814379699248,good,71.5,39.10219689119171,good,97.3,2.8527467532467536,good,51.7,32.81230519480519,good,51.7,,insufficient,0.0,,insufficient,0.0,,insufficient,1.8,1.347371998187585,good,74.2,147.87564763658685,good,54.7,59.994073402809235,good,74.2,29.270210693248757,good,74.2,,insufficient,24.2,,insufficient,24.2,742.5730992297237,good,74.2,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2019,11,219.04384560143626,good,96.7,330.138231884058,good,95.8,24.70259089169537,good,90.7,73.09243691148775,good,92.2,61.2405798192771,good,92.2,12.12395511221945,good,69.6,1.8881667947732514,good,90.3,60.055925548189705,good,68.1,23.50812874251497,good,92.8,5.252845528455285,sparse,47.0,37.69192165558019,sparse,47.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,1.4551361681796464,good,72.7,153.59154437456326,sparse,49.7,59.36703296703296,good,72.7,27.177470138557094,good,72.7,,insufficient,24.0,,insufficient,24.0,743.481409460105,good,72.7,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2019,12,230.6299141016464,good,93.9,337.5867864845435,good,93.5,26.801024695908584,good,91.2,58.965060506050605,good,91.6,55.82201615864854,good,91.5,8.830335167583792,good,67.2,1.9983560090702945,good,88.9,57.17003480855296,good,67.6,25.609203712750364,good,68.8,4.196761530912659,sparse,34.2,32.30950248756219,sparse,33.8,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,1.3762768031189083,good,69.0,126.37384210526317,good,57.5,75.46199024390245,good,68.9,22.70123964929372,good,69.0,,insufficient,23.7,,insufficient,23.7,744.8566033138402,good,69.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2020,1,169.40837893296853,good,98.3,245.68721812434143,good,95.7,23.85748816891154,good,92.3,48.40936170212767,good,94.8,48.41487770294222,good,94.8,11.70580252918288,good,69.1,1.8762246028814187,good,91.0,47.892794117647064,good,70.8,19.86195406626506,good,89.2,,insufficient,24.4,,insufficient,24.5,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,1.62437528604119,good,73.4,108.83059523809523,good,73.4,73.23341575091575,good,73.4,22.889189931350117,good,73.4,,insufficient,24.5,,insufficient,24.5,744.4261922196796,good,73.4,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2020,2,120.36284627092846,good,94.4,215.66288964732652,good,94.7,21.4779200307574,good,93.4,49.32118275467379,good,94.1,46.1228854206319,good,94.4,14.384007257646449,good,69.3,1.7310062893081761,good,91.4,45.52779081632653,good,70.4,36.02943329397875,good,91.3,,insufficient,24.4,,insufficient,24.4,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,1.914253164556962,good,70.9,119.11462784810128,good,70.9,62.04358481012659,good,70.9,24.46282025316456,good,70.9,,insufficient,21.7,,insufficient,21.7,744.0458379746835,good,70.9,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2020,3,56.56240875912409,good,92.1,121.18867176128092,good,92.3,10.316803463855422,good,89.2,30.840070058997053,good,91.1,26.84099520825654,good,91.2,11.837038327526132,good,67.5,1.262752922208787,good,83.4,38.0718252806247,good,68.9,33.421703119397634,good,93.7,,insufficient,23.1,,insufficient,23.1,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,1.9616931982633863,good,69.7,143.5662572347267,good,52.3,61.5589628557646,good,69.7,26.849392185238784,good,69.7,,insufficient,21.5,,insufficient,21.5,742.8036275928606,good,69.7,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2020,4,45.72989588263133,good,73.4,107.02745605920444,good,75.1,5.4976560562215795,good,84.0,15.756178368121441,good,91.5,15.091036053130932,good,91.5,12.790600835945662,good,66.5,1.1377636594663278,good,54.7,32.54500257069409,good,67.5,46.73478703354693,good,92.1,0.2544166666666667,sparse,25.0,2.1159305555555554,sparse,25.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,1.8861427837699023,good,67.6,152.77489302967564,good,50.3,42.01451977401129,good,67.6,29.672673343605545,good,67.6,,insufficient,17.7,,insufficient,17.7,741.8340677966102,good,67.6,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2020,5,48.58431959564542,good,86.4,139.4520946745562,good,85.2,4.859547608789315,good,78.0,19.837823712948516,good,86.2,16.09183625730994,good,86.2,12.469399038461537,good,69.9,1.2348867924528302,good,71.2,29.72241477272727,good,71.0,55.3735747446611,good,72.4,,insufficient,24.3,,insufficient,24.3,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,2.171694195375177,good,71.2,148.55258997429306,good,52.3,42.63118924020765,good,71.2,31.414735724398298,good,71.2,,insufficient,21.9,,insufficient,21.9,739.9875601698914,good,71.2,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2020,6,48.77443311582382,good,85.1,123.75837803855825,good,82.8,6.5326335559265445,good,83.2,16.31871743486974,good,86.6,16.01796073717949,good,86.7,8.822759009009008,good,61.7,1.234981893429902,good,67.1,29.625150191152375,good,63.6,40.88454545454546,good,74.5,,insufficient,24.4,,insufficient,24.4,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,2.023248095756257,good,63.8,149.86085420680797,good,54.1,58.60742110990207,good,63.8,31.67205930359086,good,63.8,,insufficient,14.4,,insufficient,14.4,739.5825571273124,good,63.8,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2020,7,34.61229116945107,good,84.5,75.88614838200473,good,85.1,6.5746390484003285,good,81.9,14.653430656934306,good,82.9,15.36922954725973,good,84.6,7.753406655386351,good,59.6,1.4890519877675839,good,65.9,24.928787541713014,good,60.4,31.200492610837436,good,81.9,,insufficient,24.0,,insufficient,24.9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,2.2541029900332226,good,60.7,156.23292553191493,good,56.9,73.36848585690517,good,60.6,30.766971207087487,good,60.7,,insufficient,10.8,,insufficient,10.8,739.9126135105205,good,60.7,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2020,8,24.008163672654693,good,84.2,54.47743987587278,good,86.6,9.627475029964042,good,84.1,15.914170984455959,good,77.8,17.63783509183275,good,86.0,12.293458356315499,good,60.9,1.7278980228928202,good,64.6,22.724450460205738,good,62.1,19.191197511664072,good,86.4,,insufficient,21.5,,insufficient,21.4,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,2.0700538213132402,good,62.4,116.28562395075546,good,60.0,81.50193883123976,good,61.5,32.732917115177614,good,62.4,,insufficient,16.1,,insufficient,16.1,738.9635252960172,good,62.4,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2020,9,49.37974015088013,good,82.8,137.7332788798133,good,89.3,11.150247275775355,good,82.8,22.622217339192968,good,86.9,22.861739130434785,good,87.0,8.01399289099526,good,58.6,1.4497986154814348,good,55.2,19.279726495726496,good,60.9,27.088226504128983,good,88.3,,insufficient,5.8,,insufficient,12.6,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,1.4055972515856239,good,65.7,101.36809600862998,good,64.4,66.34370507399578,good,65.7,30.821775898520087,good,65.7,,insufficient,20.3,,insufficient,20.3,739.7588160676532,good,65.7,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2020,10,132.6831175468484,good,78.9,298.166541598695,good,82.4,23.439095079232693,good,80.6,59.9828381190179,good,80.7,53.180553935860054,good,80.7,10.59230677764566,good,56.5,1.7492639734366353,good,60.7,40.64603184323332,good,54.9,28.689865831842578,good,75.1,4.285652565256526,sparse,37.3,32.262414414414415,sparse,37.3,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.9822067363530779,good,57.9,139.3061904761905,good,57.9,44.015116144018585,good,57.9,29.382514518002324,good,57.9,,insufficient,9.6,,insufficient,9.6,735.422619047619,good,57.9,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2020,11,206.69289924332932,good,87.2,349.21155590304926,good,88.8,29.512353174603177,good,87.5,62.0675215348473,good,88.7,58.920575482853764,good,88.1,14.562683054393304,good,66.4,2.2806445406445404,good,72.2,40.8165254691689,good,64.8,20.35583271097834,good,93.0,3.8351253481894156,sparse,49.9,28.993593314763235,sparse,49.9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.6431129196337741,good,68.3,153.6554272634791,good,68.3,48.03758165392634,sparse,50.0,27.526125781792913,sparse,50.0,,insufficient,18.3,,insufficient,18.3,739.5985059068797,sparse,50.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2020,12,215.35449217181855,good,83.7,343.8130099800399,good,84.2,34.68379547291835,good,83.1,70.0974149659864,good,84.0,69.8686661341853,good,84.1,18.783791927231384,good,59.1,2.0462892376681614,good,59.9,34.0058985915493,good,59.6,14.004267515923567,good,79.1,3.136026490066225,sparse,35.5,21.83520340586566,sparse,35.5,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.4771597300337458,good,59.7,155.5406133933596,good,59.7,60.68957345971564,sparse,35.5,25.798192999053928,sparse,35.5,,insufficient,24.2,,insufficient,24.2,742.0496688741722,sparse,35.5,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2021,1,202.55442791762013,good,88.1,300.7630507246377,good,92.7,20.632145695364237,good,76.1,46.40723478260869,good,77.3,46.49309368191721,good,77.1,7.856255122950819,good,65.6,1.5329092805005213,good,64.4,44.263602047344854,good,52.5,14.497083936324167,good,92.9,2.2267557803468208,sparse,46.5,20.608504335260115,sparse,46.5,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.3,sparse,46.5,161.14298626174983,sparse,46.5,,insufficient,24.7,,insufficient,24.7,,insufficient,21.7,,insufficient,21.7,,insufficient,24.7,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2021,2,159.2275184501845,good,80.7,285.8054412416852,good,83.9,13.8526854334227,good,83.3,49.671022466758366,good,81.1,41.94936095196122,good,84.4,8.85408176100629,good,59.2,1.7477862208713273,good,73.4,59.214257547751075,good,60.4,20.763651000870322,good,85.5,1.95424427480916,sparse,48.7,21.350862595419844,sparse,48.7,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.6252422270426609,good,51.5,157.49156182212582,good,51.5,54.08201672862454,sparse,40.0,25.942840699815836,sparse,40.4,,insufficient,11.0,,insufficient,11.0,742.1498618784531,sparse,40.4,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2021,3,86.03879310344827,good,70.2,250.63398078975453,good,94.5,15.553993375046005,good,91.3,51.59730911786508,good,90.7,41.86579345088162,good,93.4,17.227292060491493,good,71.1,1.2757521286660358,good,71.0,40.5139,good,70.6,28.852393385552656,good,77.2,1.3472843665768195,sparse,49.9,16.84657681940701,sparse,49.9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,1.5037575392038605,good,55.7,105.53010856453558,good,55.7,41.600325693606756,good,55.7,30.919716117216115,good,55.0,,insufficient,5.7,,insufficient,5.7,742.2259583053127,sparse,50.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2021,4,72.17037885462555,good,78.8,231.3052680565897,good,93.3,15.926558659217877,good,93.2,39.184313075506445,good,94.3,36.2025671202648,good,94.4,19.97458064516129,good,70.0,1.1692003807710616,good,73.0,27.969805510534847,good,64.3,35.785312327252626,good,62.8,1.0092618384401113,sparse,49.9,10.1783217270195,sparse,49.9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,1.3617448680351907,good,71.0,107.61119257086999,good,71.0,29.570097751710655,good,71.0,33.444738514174,good,71.0,,insufficient,21.1,,insufficient,21.1,742.248497913769,sparse,49.9,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2021,5,49.57924345295829,good,69.3,165.98998390342052,good,83.5,31.490156459544036,good,75.2,25.20692916849978,good,76.4,37.98236910994764,good,77.0,13.683392652123995,good,58.5,0.7696444954128442,good,58.6,33.69930704898447,good,56.2,31.4075698757764,sparse,43.3,0.5833070301291248,sparse,46.8,5.9925681492109035,sparse,46.8,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,1.391839464882943,good,70.3,111.39717152412803,good,70.3,41.88879168680522,good,69.5,33.02192307692307,good,70.3,,insufficient,23.3,,insufficient,23.3,742.217891350965,sparse,47.0,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2021,6,44.308509009009015,good,77.1,168.26361267040897,good,86.6,8.783452579034941,good,83.5,24.8376142557652,good,82.8,22.344058333333336,good,83.3,16.15549774887444,good,69.4,1.2063257142857144,good,60.8,42.75669821240799,good,66.0,26.76737313432836,good,81.4,0.5254552294958615,sparse,46.1,4.8905358490566035,sparse,46.0,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,1.4027083333333334,good,71.7,108.43874031007752,good,71.7,50.10750611246944,good,71.0,33.354333817829456,good,71.7,,insufficient,23.2,,insufficient,23.2,742.0552148997135,sparse,48.5,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2021,7,35.226622790522754,good,89.3,113.87240421792619,good,95.6,9.973055258467022,good,94.3,20.4901171875,good,94.6,21.445931963146705,good,94.8,13.408087744396758,good,70.5,1.1112332563510392,good,72.7,35.592025669642865,good,60.2,44.64969874804382,good,85.9,0.3497577388963661,sparse,49.9,3.8109421265141314,sparse,49.9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,1.3608656995788488,good,71.8,110.94787084698176,good,71.8,60.916830149716056,good,65.1,32.41123069723912,good,71.8,,insufficient,21.9,,insufficient,21.9,740.6534858681024,sparse,49.9,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2021,8,36.79836998706339,good,77.9,116.74799137621274,good,93.5,10.269680383539752,good,84.1,17.513541513592948,good,91.5,19.732918502202644,good,91.5,12.066412133891214,good,64.2,1.0913094083414159,good,69.3,21.39447245017585,good,57.3,34.23895618556701,good,78.2,0.4495322033898306,sparse,49.6,4.956196610169492,sparse,49.6,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,1.2592999053926206,good,71.0,113.23225272124941,good,71.0,62.840532319391635,good,61.9,31.826465721040194,good,71.1,,insufficient,21.5,,insufficient,21.5,740.2523761031907,sparse,49.5,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2021,9,27.14460099274532,good,90.9,66.14435062476333,good,91.7,12.262461479198766,good,90.1,23.077420467612114,good,90.6,24.34592337164751,good,90.6,13.53145088161209,good,68.9,0.9007683442182097,good,90.4,15.683186813186815,good,69.5,28.913798713583045,good,91.8,0.9936812804453724,sparse,49.9,10.925608907446069,sparse,49.9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.2,1.267482724580454,good,70.3,84.78463566967385,good,50.0,80.57508255933953,good,67.3,30.375160414610068,good,70.3,,insufficient,20.4,,insufficient,20.4,741.1737499999999,good,70.3,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2021,10,79.78781692698874,good,92.5,206.6339475683891,good,88.4,21.691134020618556,good,91.3,36.554608979000726,good,92.8,40.82387902933719,good,92.8,10.617144226161955,good,70.1,1.3882507082152975,good,94.9,21.38492006188757,good,65.2,41.66948673184358,good,96.2,2.372590027700831,sparse,48.5,20.362264542936288,sparse,48.5,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.962285443338075,good,70.9,96.29648928818244,sparse,48.6,60.67709815078236,good,70.9,29.526478975350408,good,69.5,,insufficient,22.2,,insufficient,22.2,741.497119848413,good,70.9,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2021,11,226.21802197802197,good,94.8,416.22943014705885,good,94.4,46.03873541588257,good,92.3,55.8818691588785,good,92.9,73.77660553892215,good,92.8,15.52232239098481,good,70.9,2.6813643659711075,good,86.5,31.663597776654882,good,68.7,37.37625434027778,good,80.0,6.258211462450593,sparse,35.1,39.03017786561264,sparse,35.1,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.7349952198852773,good,72.6,150.54823859649122,sparse,49.5,56.01518660287081,good,72.6,24.79481818181818,good,72.6,,insufficient,23.1,,insufficient,23.1,740.7152296650718,good,72.6,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2021,12,165.39684644194756,good,89.7,316.8278268945022,good,90.5,50.4444634053849,good,88.6,52.55328215767635,good,81.0,71.62948426241942,good,88.6,11.63603917821309,good,70.3,2.0800988235294113,good,71.4,38.559854528390424,good,71.6,20.41164696611505,good,85.3,,insufficient,24.9,,insufficient,24.9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,0.831116173120729,good,73.8,150.94776342624064,sparse,49.4,58.230160394818014,good,54.5,24.051862556197815,good,52.3,,insufficient,23.9,,insufficient,23.9,739.4136335595311,good,54.5,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2022,1,128.73610121168923,good,94.3,241.01719512195123,good,93.7,18.812081051478643,good,92.0,28.360182322631783,good,84.8,31.77665090909091,good,92.4,11.35985588098559,good,72.3,1.2832639939485626,good,88.8,29.155054579971523,good,70.8,16.57521164021164,good,88.9,,insufficient,24.9,,insufficient,24.9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,1.1715260323159784,good,74.9,162.64231304347825,sparse,38.6,81.14723950617284,good,68.0,24.780734655920643,good,54.2,,insufficient,19.3,0.0,sparse,25.0,743.29039497307,good,74.9,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
Noida,Uttar Pradesh,Uttar Pradesh,2022,2,90.1884262295082,good,90.8,202.51611940298508,good,97.2,21.163444444444444,good,93.8,40.240070505287896,good,95.0,41.83778605015674,good,94.9,15.232811181434599,good,70.5,1.4200120870265915,good,92.3,32.426527701590786,good,67.8,28.93321788159485,good,92.4,,insufficient,24.9,,insufficient,24.9,,insufficient,0.0,,insufficient,0.0,,insufficient,0.0,1.312911077993045,good,74.9,160.10238327904452,good,68.5,64.17901401401402,good,74.3,24.77854558107168,good,53.5,,insufficient,14.8,0.040357142857142855,sparse,25.0,742.3497665176354,good,74.9,,insufficient,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_1,11,2013,2023,4
