city,state,state_original,year,month,PM2.5 (ug/m3)_mean,PM2.5 (ug/m3)_flag,PM2.5 (ug/m3)_coverage_pct,PM10 (ug/m3)_mean,PM10 (ug/m3)_flag,PM10 (ug/m3)_coverage_pct,NO (ug/m3)_mean,NO (ug/m3)_flag,NO (ug/m3)_coverage_pct,NO2 (ug/m3)_mean,NO2 (ug/m3)_flag,NO2 (ug/m3)_coverage_pct,NOx (ppb)_mean,NOx (ppb)_flag,NOx (ppb)_coverage_pct,SO2 (ug/m3)_mean,SO2 (ug/m3)_flag,SO2 (ug/m3)_coverage_pct,CO (mg/m3)_mean,CO (mg/m3)_flag,CO (mg/m3)_coverage_pct,NH3 (ug/m3)_mean,NH3 (ug/m3)_flag,NH3 (ug/m3)_coverage_pct,Ozone (ug/m3)_mean,Ozone (ug/m3)_flag,Ozone (ug/m3)_coverage_pct,Benzene (ug/m3)_mean,Benzene (ug/m3)_flag,Benzene (ug/m3)_coverage_pct,Toluene (ug/m3)_mean,Toluene (ug/m3)_flag,Toluene (ug/m3)_coverage_pct,Xylene (ug/m3)_mean,Xylene (ug/m3)_flag,Xylene (ug/m3)_coverage_pct,WS (m/s)_mean,WS (m/s)_flag,WS (m/s)_coverage_pct,WD (degree)_mean,WD (degree)_flag,WD (degree)_coverage_pct,RH (%)_mean,RH (%)_flag,RH (%)_coverage_pct,AT (degree C)_mean,AT (degree C)_flag,AT (degree C)_coverage_pct,SR (W/mt2)_mean,SR (W/mt2)_flag,SR (W/mt2)_coverage_pct,Eth-Benzene (ug/m3)_mean,Eth-Benzene (ug/m3)_flag,Eth-Benzene (ug/m3)_coverage_pct,MP-Xylene (ug/m3)_mean,MP-Xylene (ug/m3)_flag,MP-Xylene (ug/m3)_coverage_pct,O Xylene (ug/m3)_mean,O Xylene (ug/m3)_flag,O Xylene (ug/m3)_coverage_pct,RF (mm)_mean,RF (mm)_flag,RF (mm)_coverage_pct,BP (mmHg)_mean,BP (mmHg)_flag,BP (mmHg)_coverage_pct,CH4 (ug/m3)_mean,CH4 (ug/m3)_flag,CH4 (ug/m3)_coverage_pct,NMHC (ug/m3)_mean,NMHC (ug/m3)_flag,NMHC (ug/m3)_coverage_pct,THC (ug/m3)_mean,THC (ug/m3)_flag,THC (ug/m3)_coverage_pct,CO2 (mg/m3)_mean,CO2 (mg/m3)_flag,CO2 (mg/m3)_coverage_pct,HCHO (ug/m3)_mean,HCHO (ug/m3)_flag,HCHO (ug/m3)_coverage_pct,Hg (ug/m3)_mean,Hg (ug/m3)_flag,Hg (ug/m3)_coverage_pct,SPM (ug/m3)_mean,SPM (ug/m3)_flag,SPM (ug/m3)_coverage_pct,data_quality_tier,actual_data_years,data_first_year,data_last_year,n_stations
Amritsar,Punjab,Punjab,2020,10,74.62162983425414,good,97.3,153.77528158295283,good,88.3,19.806499302649932,good,96.4,24.56504143646409,good,97.3,43.07927595628415,good,98.4,13.880514603616133,good,96.6,0.36205722070844687,good,98.7,14.623582295988934,good,97.2,20.3314010989011,good,97.8,1.6972578444747612,good,98.5,1.9900681198910082,good,98.7,8.59866485013624,good,98.7,0.27353507565337004,good,97.7,227.4699312242091,good,97.7,44.82762362637363,good,97.8,26.659670329670327,good,97.8,418.758520055325,good,97.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2020,11,96.92063953488372,good,95.6,184.6580709876543,good,90.0,20.472313323572475,good,94.9,14.471499999999999,good,94.4,33.47768901569187,good,97.4,12.674333821376282,good,94.9,0.6891170825335892,good,72.4,25.105743440233237,good,95.3,16.063468795355586,good,95.7,2.0158630527817403,good,97.4,2.7393009985734667,good,97.4,8.469243937232525,good,97.4,0.30857764876632804,good,95.7,218.8970827285922,good,95.7,56.13883889695211,good,95.7,18.853628447024672,good,95.7,216.8818577648766,good,95.7,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2020,12,66.90896746817539,good,95.0,124.8248068669528,good,94.0,17.050552486187847,good,97.3,27.006713091922006,good,96.5,42.84957823129252,good,98.8,6.064545454545454,good,94.6,0.5864577656675749,good,98.7,40.75581491712707,good,97.3,13.5507182320442,good,97.3,1.5357687074829935,good,98.8,1.5600952380952382,good,98.8,8.558149659863947,good,98.8,0.3396685082872928,good,97.3,219.46160220994477,good,97.3,83.12625690607736,good,97.3,12.960690607734808,good,97.3,193.6904979253112,good,97.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2021,1,51.779870503597124,good,93.4,102.87116546762589,good,93.4,13.222262247838616,good,93.3,23.09787050359712,good,93.4,35.97239942528736,good,93.5,8.75688140556369,good,91.8,0.5494540229885057,good,93.5,34.354057553956835,good,93.4,14.343597122302157,good,93.4,1.2875862068965518,good,93.5,1.0891091954022987,good,93.5,8.676115107913672,good,93.4,0.37610169491525425,good,71.4,168.48050943396228,good,71.2,88.61792805755395,good,93.4,12.252437591776799,good,91.5,205.0831798561151,good,93.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2021,2,63.87095312500001,good,95.2,108.52782029950082,good,89.4,14.11228855721393,good,89.7,21.593022452504318,good,86.2,33.604199683042786,good,93.9,12.336616666666668,good,89.3,0.7204006163328197,good,96.6,33.49676616915423,good,89.7,17.274440993788822,good,95.8,1.274607087827427,good,96.6,1.0785053929121724,good,96.6,8.378967642526966,good,96.6,0.36658105939004815,good,92.7,6.4205440000000005,good,93.0,85.55333333333334,good,85.7,18.680426287744226,good,83.8,334.36647554806075,good,88.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2021,3,36.23876388888889,good,96.8,86.31810249307479,good,97.0,12.804082644628098,good,81.3,9.588042763157896,good,81.7,21.1497933227345,good,84.5,15.141404255319147,good,94.8,0.8086575342465754,good,98.1,24.41504934210526,good,81.7,21.177548476454298,good,97.0,1.2615616438356165,good,98.1,1.0674794520547943,good,98.1,8.492205479452057,good,98.1,0.31999999999999995,good,95.8,9.631424581005588,good,96.2,51.71786237188873,good,91.8,24.58943396226415,good,92.6,323.1380446927374,good,96.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2021,4,46.448546712802774,good,80.3,87.51896321070234,good,83.1,18.33932584269663,good,86.5,28.5991054313099,good,86.9,44.564404388714735,good,88.6,17.286421568627453,good,85.0,0.6574294670846395,good,88.6,51.03421725239617,good,86.9,40.51480063795853,good,87.1,1.2361442006269594,good,88.6,1.0443661971830984,good,88.8,8.308560250391238,good,88.8,0.41432907348242815,good,86.9,54.174226475279106,good,87.1,28.37323008849557,good,62.8,28.547939297124604,good,86.9,,insufficient,18.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2021,5,42.85485835694051,good,94.9,112.73356741573033,good,95.7,9.444057377049178,good,98.4,10.762769440654843,good,98.5,19.817197278911564,good,98.8,11.58006830601093,good,98.4,0.6571428571428571,good,98.8,23.203287858117328,good,98.5,39.83702997275204,good,98.7,1.27621768707483,good,98.8,1.0816870748299319,good,98.8,8.598163265306125,good,98.8,0.5163623978201634,good,98.7,113.35833787465938,good,98.7,25.72880108991826,good,98.7,33.77565395095368,good,98.7,178.10175749318802,good,98.7,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2021,6,48.81126717557252,good,91.0,115.14957602339182,good,95.0,10.376509298998569,good,97.1,7.4274000000000004,good,97.2,17.34941678520626,good,97.6,14.208936825885981,good,90.1,0.6952347083926032,good,97.6,20.411571428571428,good,97.2,36.00554921540656,good,97.4,1.275880681818182,good,97.8,1.0795738636363634,good,97.8,8.59953125,good,97.8,0.8455634807417973,good,97.4,118.15439372325251,good,97.4,37.61129999999999,good,97.2,33.21214492753624,good,95.8,581.2673857142858,good,97.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2021,7,37.400127659574466,good,94.8,73.80236879432624,good,94.8,19.998481012658228,good,95.6,7.421638655462184,good,96.0,25.839863201094396,good,98.3,14.75485967503693,good,91.0,0.6292612859097128,good,98.3,25.834269662921347,good,95.7,20.053241379310347,good,97.4,0.05326474622770919,good,98.0,0.04493844049247606,good,98.3,0.3569493844049248,good,98.3,0.5657241379310345,good,97.4,221.79667586206895,good,97.4,43.55896792189679,good,96.4,28.124262068965518,good,97.4,809.0767252396166,good,84.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2021,8,42.20804582210243,good,99.7,84.40355795148248,good,99.7,17.865768194070082,good,99.7,15.45390835579515,good,99.7,32.65538358008075,good,99.9,16.92123955431755,good,96.5,0.6285598923283984,good,99.9,27.34637466307278,good,99.7,24.198409703504044,good,99.7,0.6040511440107672,good,99.9,0.5111305518169582,good,99.9,4.08177658142665,good,99.9,0.3891351351351352,good,99.5,175.0568556005398,good,99.6,51.140187499999996,good,86.0,35.32799191374664,good,99.7,803.7904966887418,good,81.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2021,9,31.725579096045198,good,98.3,63.457076271186445,good,98.3,7.106446629213484,good,98.9,18.6561797752809,good,98.9,25.318949579831934,good,99.2,17.858304093567252,good,95.0,0.5633566433566433,good,99.3,14.580115774240232,good,96.0,21.26702664796634,good,99.0,1.2925314685314688,good,99.3,1.0977342657342655,good,99.3,8.727118881118884,good,99.3,0.3569004207573632,good,99.0,187.86086956521737,good,99.0,57.95522662889518,good,98.1,32.73385694249649,good,99.0,862.7817862371888,good,94.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2021,10,41.37178231292517,good,98.8,102.4601902173913,good,98.9,9.665057142857144,good,94.1,17.398338108882523,good,93.8,25.232435723951287,good,99.3,16.07004184100418,good,96.4,0.7079025710419488,good,99.3,20.169842857142857,good,94.1,28.990693877551024,good,98.8,1.2695805142083898,good,99.3,1.079635135135135,good,99.5,8.518281461434372,good,99.3,0.3168113975576662,good,99.1,195.9708967391304,good,98.9,70.00737752161383,good,93.3,31.388668478260865,good,98.9,845.9524705882353,good,80.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2021,11,98.55530583214792,good,97.6,181.66471004243283,good,98.2,10.333561452513967,good,99.4,42.98747206703911,good,99.4,52.57336122733613,good,99.6,14.472732474964236,good,97.1,0.769312762973352,good,99.0,27.001927374301676,good,99.4,29.196979020979015,good,99.3,1.27490832157969,good,98.5,1.080818053596615,good,98.5,8.581833568406207,good,98.5,0.23726256983240224,good,99.4,198.94699720670394,good,99.4,87.35382681564245,good,99.4,15.972332402234638,good,99.4,754.3663916083916,good,99.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2021,12,73.90343618513324,good,95.8,162.92121848739495,good,96.0,12.064467787114845,good,96.0,16.22348074179743,good,94.2,27.255983263598324,good,96.4,12.01825174825175,good,96.1,0.508089260808926,good,96.4,14.912156862745096,good,96.0,11.35090782122905,good,96.2,1.2932357043235705,good,96.4,1.0942896935933144,good,96.5,8.727270194986072,good,96.5,4.921120448179272,good,96.0,158.96179271708684,good,96.0,87.29058988764045,good,95.7,11.543854748603351,good,96.2,910.7872857142856,good,94.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2022,1,42.47238292011019,good,97.6,110.35991746905088,good,97.7,15.569088359046281,good,95.8,20.793622377622377,good,96.1,35.38979480164159,good,98.3,9.729516574585636,good,97.3,0.4742544459644322,good,98.3,16.663020979020978,good,96.1,7.509876373626373,good,97.8,1.2858276333789334,good,98.3,1.0901780821917808,good,98.1,8.685047879616965,good,98.3,3.1959999999999997,good,65.2,173.5245360824742,good,65.2,73.62841441441441,good,74.6,10.509669876203578,good,97.7,635.9115748031496,good,85.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2022,2,42.625766312594834,good,98.1,103.95301972685888,good,98.1,12.817216174183516,good,95.7,38.57356143079316,good,95.7,49.1186015037594,good,99.0,12.337933130699087,good,97.9,0.7252180451127819,good,99.0,14.05575427682737,good,95.7,21.497596774193553,good,92.3,1.2779699248120302,good,99.0,1.0812932330827068,good,99.0,8.6106015037594,good,99.0,0.7144099378881987,good,95.8,144.72389147286822,good,96.0,,insufficient,6.7,12.709650986342943,good,98.1,873.9088532110092,sparse,32.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2022,3,38.67668965517241,good,97.4,103.1353305785124,good,97.6,13.594027972027973,good,96.1,14.385428973277076,good,95.6,27.06,good,97.8,13.798963585434173,good,96.0,1.0493397524071526,good,97.7,14.185524475524476,good,96.1,58.39446846846847,good,74.6,1.21960219478738,good,98.0,1.0319753086419752,good,98.0,8.237503429355282,good,98.0,0.7603581267217631,good,97.6,145.7247520661157,good,97.6,66.53279569892473,good,75.0,19.362754820936637,good,97.6,886.5274742268042,good,52.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2022,4,48.26613986013985,good,99.3,122.79818181818182,good,99.3,22.49175463623395,good,97.4,42.705263908701866,good,97.4,62.139107391910734,good,99.6,21.877864357864357,good,96.2,1.1008926080892607,good,99.6,21.982967189728956,good,97.4,19.50023776223776,good,99.3,1.28768479776848,good,99.6,1.0895955369595536,good,99.6,8.711073919107392,good,99.6,0.7165174825174825,good,99.3,181.8688951048951,good,99.3,64.02226573426574,good,99.3,22.450293706293706,good,99.3,759.6346153846154,good,99.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2022,5,45.91179271708684,good,96.0,109.94521306818181,good,94.6,15.336621253405994,good,98.7,40.32197547683924,good,98.7,54.10589986468201,good,99.3,15.380871934604906,good,98.7,0.8721109607577808,good,99.3,20.946811989100816,good,98.7,50.363740573152334,good,89.1,1.2625203252032524,good,99.2,1.0683626522327467,good,99.3,8.538240866035185,good,99.3,0.8646866485013625,good,98.7,203.76441416893735,good,98.7,64.56072207084469,good,98.7,26.580231607629425,good,98.7,804.5617114568599,good,95.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2022,6,67.81765765765765,good,92.5,118.8163963963964,good,92.5,13.501887608069167,good,96.4,48.99515804597702,good,96.7,59.37377492877493,good,97.5,8.794709576138146,good,88.5,0.46722617354196305,good,97.6,17.69793103448276,good,96.7,92.0506204379562,good,76.1,1.2438406827880513,good,97.6,1.051125356125356,good,97.5,8.41014224751067,good,97.6,0.7434770114942529,good,96.7,172.62047413793104,good,96.7,62.84135057471265,good,96.7,33.268031609195404,good,96.7,789.2832645403377,good,74.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2022,7,30.927250712250714,good,94.4,78.77950071326676,good,94.2,23.944544159544158,good,94.4,45.62948717948718,good,94.4,65.89585572842999,good,95.0,8.276060606060605,good,84.3,0.4275530410183876,good,95.0,17.312293447293445,good,94.4,45.66311111111111,good,90.7,1.2588118811881193,good,95.0,1.065162659123055,good,95.0,8.541288951841361,good,94.9,0.8914102564102564,good,94.4,137.09957264957265,good,94.4,68.1172792022792,good,94.4,31.869173789173793,good,94.4,,insufficient,3.6,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2022,8,33.36845688350983,good,88.8,76.32428139183057,good,88.8,30.272328767123287,good,78.5,47.031643835616435,good,78.5,56.50443465491923,good,91.5,13.887799295774649,good,76.3,0.8627060653188181,good,86.4,18.76614726027397,good,78.5,67.05145864661654,good,89.4,1.2312628487518358,good,91.5,1.0418942731277532,good,91.5,8.306916299559472,good,91.5,0.7857229832572299,good,88.3,130.088125,good,88.2,67.85681203007519,good,89.4,31.192150375939853,good,89.4,1098.7179772079771,sparse,47.2,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2022,9,30.728667642752562,good,94.9,73.670439238653,good,94.9,31.1087610619469,good,94.2,36.314315169366715,good,94.3,57.67790530846485,good,96.8,10.999766277128549,good,83.2,0.732406576980568,good,92.9,18.31036818851252,good,94.3,46.046965317919074,good,96.1,1.1661747851002866,good,96.9,0.9867621776504296,good,96.9,7.858467048710603,good,96.9,0.6677596439169139,good,93.6,113.9163946587537,good,93.6,67.77121387283238,good,96.1,32.78187861271676,good,96.1,1149.4348554913295,good,96.1,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2022,10,64.7720470262794,good,97.2,125.55200276243093,good,97.3,18.595000000000002,good,96.5,41.17041724617524,good,96.6,57.09891780821918,good,98.1,14.557458100558659,good,96.2,1.00731241473397,good,98.5,18.994853556485356,good,96.4,34.218746478873236,good,95.4,1.4068758526603005,good,98.5,1.581133879781421,good,98.4,12.57681693989071,good,98.4,0.42513774104683194,good,97.6,151.82588154269973,good,97.6,86.66799107142857,good,90.3,26.88690082644628,good,97.6,864.4622865013774,good,97.6,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2022,11,75.25150289017341,good,96.1,133.8550214592275,good,97.1,18.8169,good,97.2,42.63538571428572,good,97.2,54.75160283687944,good,97.9,15.417826086956522,good,99.0,1.1102231520223154,good,99.6,23.175822416302765,good,95.4,28.78016783216783,good,99.3,1.9759832635983263,good,99.6,2.9639470013947005,good,99.6,21.73429567642956,good,99.6,0.3809217877094972,good,99.4,196.9090223463687,good,99.4,94.50871111111111,good,93.8,23.267108938547487,good,99.4,1076.49593575419,good,99.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2022,12,89.57932038834952,good,96.9,137.2273901098901,good,97.8,14.996347469220247,good,98.3,48.653374316939896,good,98.4,62.156431478968784,good,99.1,22.511482993197284,good,98.8,0.6431436314363144,good,99.2,13.679746478873238,good,95.4,36.99034013605442,good,98.8,1.9694579945799457,good,99.2,2.95420054200542,good,99.2,21.656273712737125,good,99.2,0.34179591836734696,good,98.8,153.1584761904762,good,98.8,96.3759527559055,good,85.3,17.63517006802721,good,98.8,893.2136598639456,good,98.8,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2023,1,82.78417236662108,good,98.3,124.35638356164384,good,98.1,15.074671232876712,good,98.1,16.07854794520548,good,98.1,30.600545702592083,good,98.5,20.071702127659574,good,94.8,0.9647586206896551,good,97.4,19.189424657534246,good,98.1,53.28564383561645,good,98.1,1.9509251700680272,good,98.8,2.9263945578231287,good,98.8,21.484557823129247,good,98.8,0.6482489740082079,good,98.3,68.98886456908345,good,98.3,96.33533625730993,good,91.9,10.373816689466485,good,98.3,263.43213773314204,good,93.7,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2023,2,70.52338485316848,good,96.3,111.3205255023184,good,96.3,21.877814029363787,good,91.2,19.728774509803923,good,91.1,34.761564417177915,good,97.0,19.789022082018928,good,94.3,0.7739203675344564,good,97.2,19.058676470588235,good,91.1,52.79007727975271,good,96.3,1.9648619631901842,good,97.0,2.9470552147239264,good,97.0,21.5856967840735,good,97.2,0.753150912106136,good,89.7,60.32479270315092,good,89.7,88.59190630048465,good,92.1,14.984537037037036,good,96.4,125.97808641975307,good,96.4,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
Amritsar,Punjab,Punjab,2023,3,54.040381471389644,good,98.7,81.10671662125341,good,98.7,16.17506811989101,good,98.7,23.591662125340598,good,98.7,35.874320652173914,good,98.9,18.162454417952315,good,95.8,0.6110733695652174,good,98.9,20.931689373297004,good,98.7,51.140980926430515,good,98.7,1.9725951086956521,good,98.9,2.9574728260869563,good,98.9,21.720991847826085,good,98.9,0.9257356948228883,good,98.7,100.47957765667574,good,98.7,65.87746594005449,good,98.7,20.21840599455041,good,98.7,158.23678474114442,good,98.7,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2017,2023,1
