city,state,state_original,year,month,PM2.5 (ug/m3)_mean,PM2.5 (ug/m3)_flag,PM2.5 (ug/m3)_coverage_pct,PM10 (ug/m3)_mean,PM10 (ug/m3)_flag,PM10 (ug/m3)_coverage_pct,NO (ug/m3)_mean,NO (ug/m3)_flag,NO (ug/m3)_coverage_pct,NO2 (ug/m3)_mean,NO2 (ug/m3)_flag,NO2 (ug/m3)_coverage_pct,NOx (ppb)_mean,NOx (ppb)_flag,NOx (ppb)_coverage_pct,SO2 (ug/m3)_mean,SO2 (ug/m3)_flag,SO2 (ug/m3)_coverage_pct,CO (mg/m3)_mean,CO (mg/m3)_flag,CO (mg/m3)_coverage_pct,NH3 (ug/m3)_mean,NH3 (ug/m3)_flag,NH3 (ug/m3)_coverage_pct,Ozone (ug/m3)_mean,Ozone (ug/m3)_flag,Ozone (ug/m3)_coverage_pct,Benzene (ug/m3)_mean,Benzene (ug/m3)_flag,Benzene (ug/m3)_coverage_pct,Toluene (ug/m3)_mean,Toluene (ug/m3)_flag,Toluene (ug/m3)_coverage_pct,Eth-Benzene (ug/m3)_mean,Eth-Benzene (ug/m3)_flag,Eth-Benzene (ug/m3)_coverage_pct,MP-Xylene (ug/m3)_mean,MP-Xylene (ug/m3)_flag,MP-Xylene (ug/m3)_coverage_pct,O Xylene (ug/m3)_mean,O Xylene (ug/m3)_flag,O Xylene (ug/m3)_coverage_pct,WS (m/s)_mean,WS (m/s)_flag,WS (m/s)_coverage_pct,WD (degree)_mean,WD (degree)_flag,WD (degree)_coverage_pct,AT (degree C)_mean,AT (degree C)_flag,AT (degree C)_coverage_pct,SR (W/mt2)_mean,SR (W/mt2)_flag,SR (W/mt2)_coverage_pct,Xylene (ug/m3)_mean,Xylene (ug/m3)_flag,Xylene (ug/m3)_coverage_pct,RH (%)_mean,RH (%)_flag,RH (%)_coverage_pct,RF (mm)_mean,RF (mm)_flag,RF (mm)_coverage_pct,BP (mmHg)_mean,BP (mmHg)_flag,BP (mmHg)_coverage_pct,CH4 (ug/m3)_mean,CH4 (ug/m3)_flag,CH4 (ug/m3)_coverage_pct,NMHC (ug/m3)_mean,NMHC (ug/m3)_flag,NMHC (ug/m3)_coverage_pct,THC (ug/m3)_mean,THC (ug/m3)_flag,THC (ug/m3)_coverage_pct,CO2 (mg/m3)_mean,CO2 (mg/m3)_flag,CO2 (mg/m3)_coverage_pct,HCHO (ug/m3)_mean,HCHO (ug/m3)_flag,HCHO (ug/m3)_coverage_pct,Hg (ug/m3)_mean,Hg (ug/m3)_flag,Hg (ug/m3)_coverage_pct,SPM (ug/m3)_mean,SPM (ug/m3)_flag,SPM (ug/m3)_coverage_pct,data_quality_tier,actual_data_years,data_first_year,data_last_year,n_stations
Thane,Maharashtra,Maharashtra,2017,7,42.51443609022557,sparse,35.8,55.07407272727272,sparse,37.0,20.06805860805861,sparse,36.7,63.497007299270074,sparse,36.8,51.882400000000004,sparse,37.0,5.1685185185185185,sparse,36.3,0.9287272727272726,sparse,37.0,25.806788321167883,sparse,36.8,18.407664233576643,sparse,36.8,1.8051282051282052,sparse,36.7,3.069010989010989,sparse,36.7,,insufficient,0.0,11.162417582417582,sparse,36.7,0.33626373626373623,sparse,36.7,1.244847328244275,sparse,35.2,211.90882129277568,sparse,35.3,27.40780303030303,sparse,35.5,,insufficient,24.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2016,2022,1
Thane,Maharashtra,Maharashtra,2017,8,15.063849765258217,sparse,28.6,35.82699530516432,sparse,28.6,10.896635071090046,sparse,28.4,10.280809523809523,sparse,28.2,14.393767441860467,sparse,28.9,,insufficient,22.4,1.9722429906542056,sparse,28.8,27.407009345794393,sparse,28.8,15.849952830188679,sparse,28.5,3.4244339622641515,sparse,28.5,1.5216037735849053,sparse,28.5,,insufficient,0.0,9.494103773584905,sparse,28.5,0.20734597156398105,sparse,28.4,1.1827102803738316,sparse,28.8,198.278779342723,sparse,28.6,26.0073023255814,sparse,28.9,,insufficient,6.6,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2016,2022,1
Thane,Maharashtra,Maharashtra,2017,9,19.717022375215148,good,80.7,125.26304568527918,good,82.1,5.748537815126051,good,82.6,25.458621848739497,good,82.6,18.263010033444814,good,83.1,24.71769366197183,good,78.9,0.7323244147157191,good,83.1,15.30186440677966,good,81.9,28.033965517241377,good,80.6,6.841289782244556,good,82.9,0.9565551839464883,good,83.1,,insufficient,0.0,10.599809358752166,good,80.1,0.29733564013840835,good,80.3,1.1173141891891893,good,82.2,189.77888513513514,good,82.2,27.290730050933785,good,81.8,0.0,good,73.3,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2016,2022,1
Thane,Maharashtra,Maharashtra,2017,10,36.96130904183536,good,99.6,126.80285714285715,good,99.7,10.717553763440861,good,100.0,38.922674731182795,good,100.0,30.16279569892473,good,100.0,29.46985632183908,good,93.5,1.7998655913978494,good,100.0,16.722125340599455,good,98.7,40.385224089635855,good,96.0,13.973682795698926,good,100.0,1.0869220430107527,good,100.0,,insufficient,0.0,9.868709677419355,good,100.0,1.07210027100271,good,99.2,0.7897177419354838,good,100.0,167.61606182795697,good,100.0,28.15820995962315,good,99.9,61.180658602150544,good,100.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2016,2022,1
Thane,Maharashtra,Maharashtra,2017,11,53.46629213483146,good,98.9,153.3361204481793,good,99.2,50.23941666666667,good,100.0,75.89659722222223,good,100.0,82.11937413073714,good,99.9,48.39253945480632,good,96.8,2.8026527777777774,good,100.0,64.78348396501458,good,95.3,34.39715481171548,good,99.6,9.353916666666667,good,100.0,1.2625,good,100.0,,insufficient,0.0,9.762680555555555,good,100.0,4.037694444444444,good,100.0,0.9333611111111111,good,100.0,168.90163888888887,good,100.0,26.21998491704374,good,92.1,108.14756944444444,good,100.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2016,2022,1
Thane,Maharashtra,Maharashtra,2017,12,54.94213864306784,good,91.1,163.7559587020649,good,91.1,67.29185185185185,good,90.7,68.67965925925927,good,90.7,83.87917525773196,good,91.3,54.53362903225808,good,83.3,2.560383480825959,good,91.1,67.38107476635513,good,86.3,47.12722713864307,good,91.1,9.85720176730486,good,91.3,1.51820324005891,good,91.3,,insufficient,0.0,10.694144542772861,good,91.1,5.098053097345133,good,91.1,1.1120029455081,good,91.3,178.18534609720177,good,91.3,24.53731958762886,good,91.3,149.27752021563342,sparse,49.9,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2016,2022,1
Thane,Maharashtra,Maharashtra,2018,1,57.031802168021684,good,99.2,200.1997286295794,good,99.1,75.6776604850214,good,94.2,120.78722857142857,good,94.1,97.32729023383769,good,97.7,44.400689170182844,good,95.6,1.9172615803814714,good,98.7,106.05822857142859,good,94.1,40.49776566757493,good,98.7,11.457840755735493,good,99.6,1.5497570850202431,good,99.6,,insufficient,0.0,11.725802968960863,good,99.6,2.9708367071524973,good,99.6,1.262880215343203,good,99.9,187.4589905787349,good,99.9,24.265181695827724,good,99.9,180.8331715210356,sparse,41.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2016,2022,1
Thane,Maharashtra,Maharashtra,2018,2,58.11101910828026,good,93.5,229.70988871224168,good,93.6,79.04552083333333,good,100.0,106.21010416666667,good,100.0,90.38322916666667,good,100.0,45.891482649842274,good,94.3,2.556466165413534,good,99.0,78.01208333333332,good,100.0,42.53517397881997,good,98.4,12.399315476190477,good,100.0,1.1341369047619045,good,100.0,,insufficient,0.0,20.4103288490284,good,99.6,2.8965327380952384,good,100.0,1.2276488095238096,good,100.0,193.5203869047619,good,100.0,26.33900297619048,good,100.0,261.3519230769231,sparse,42.6,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2016,2022,1
Thane,Maharashtra,Maharashtra,2018,3,46.230264993026495,good,96.4,199.50443356643353,good,96.1,64.53305865921787,good,96.2,70.39326815642458,good,96.2,67.0397625698324,good,96.2,24.303225352112676,good,95.4,1.5764895104895105,good,96.1,130.83251396648046,good,96.2,38.69204481792717,good,96.0,9.082192737430168,good,96.2,2.3496229050279327,good,96.2,,insufficient,0.0,11.848617318435755,good,96.2,19.39467877094972,good,96.2,1.172486033519553,good,96.2,206.68710893854745,good,96.2,28.75702928870293,good,96.4,283.7493051359516,sparse,44.5,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2016,2022,1
Thane,Maharashtra,Maharashtra,2018,4,31.629111747851006,good,96.9,132.2340882352941,good,94.4,52.603814285714286,good,97.2,64.85718168812589,good,97.1,58.46364285714285,good,97.2,8.199404069767443,good,95.6,0.8093553008595988,good,96.9,121.14141428571428,good,97.2,23.784255014326646,good,96.9,5.255330459770115,good,96.7,1.7284482758620694,good,96.7,,insufficient,0.0,8.912680115273774,good,96.4,1.5869064748201438,good,96.5,1.1632714285714285,good,97.2,214.90495714285714,good,97.2,30.04451428571429,good,97.2,355.89918767507004,sparse,49.6,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,,no_data,0.0,tier_2,7,2016,2022,1
